param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
330,0.463,0.,0.463,0.291,0.,0.291,0.171,0.,0.171,0.171,0.,0.171,0.003,0.,0.003
340,0.487,0.012,0.475,0.31,0.,0.31,0.175,0.012,0.163,0.175,0.012,0.163,0.003,0.,0.003
350,0.592,0.016,0.571,0.365,0.,0.365,0.226,0.016,0.206,0.226,0.016,0.206,0.004,0.,0.004
360,0.551,0.,0.551,0.363,0.,0.363,0.187,0.,0.187,0.187,0.,0.187,0.004,0.,0.004
370,0.667,0.,0.667,0.43,0.,0.43,0.235,0.,0.235,0.235,0.,0.235,0.005,0.,0.005
380,0.689,0.003,0.685,0.438,0.003,0.434,0.249,0.,0.249,0.249,0.,0.249,0.005,0.,0.005
390,0.686,0.007,0.678,0.463,0.,0.463,0.221,0.007,0.213,0.221,0.007,0.213,0.004,0.,0.004
400,0.683,0.,0.683,0.447,0.,0.447,0.235,0.,0.235,0.235,0.,0.235,0.004,0.,0.004
500,1.261,0.008,1.253,0.944,0.003,0.94,0.316,0.004,0.312,0.316,0.004,0.312,0.006,0.,0.006
600,2.15,0.,2.15,1.646,0.,1.646,0.503,0.,0.503,0.503,0.,0.503,0.007,0.,0.007
700,3.169,0.,3.168,2.619,0.,2.619,0.547,0.,0.547,0.547,0.,0.547,0.008,0.,0.008
800,4.557,0.007,4.548,3.797,0.007,3.789,0.757,0.,0.757,0.757,0.,0.757,0.011,0.,0.011
900,6.389,0.007,6.38,5.486,0.007,5.477,0.901,0.,0.901,0.901,0.,0.901,0.011,0.,0.011
1000,8.556,0.011,8.543,7.659,0.008,7.65,0.895,0.003,0.891,0.895,0.003,0.891,0.013,0.,0.013
