param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
145,0,145,293,3,145,0.12,0.,0.12,0.119,0.,0.119,,,,0.139,0.,0.139,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.144,0.,0.144,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.149,0.003,0.145,,,,,,
147,1,49,301,7,147,0.091,0.003,0.087,0.092,0.003,0.088,,,,0.143,0.,0.143,,,,,,
147,2,21,309,15,147,0.053,0.,0.053,0.06,0.,0.06,,,,0.106,0.,0.106,,,,,,
148,0,148,299,3,148,0.122,0.,0.122,,,,,,,0.149,0.,0.149,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.154,0.,0.154,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.151,0.,0.151,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.133,0.,0.133,,,,,,
150,3,10,331,31,150,0.035,0.,0.035,0.033,0.,0.033,0.342,0.,0.342,0.082,0.,0.082,0.194,0.,0.194,0.084,0.,0.084
151,0,151,305,3,151,0.13,0.002,0.128,0.138,0.,0.138,,,,0.147,0.,0.147,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.15,0.,0.15,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.159,0.,0.159,,,,,,
153,1,51,313,7,153,0.098,0.,0.098,0.098,0.003,0.094,,,,0.139,0.,0.139,,,,,,
154,0,154,311,3,154,0.142,0.,0.142,,,,,,,0.159,0.,0.159,,,,,,
154,2,22,323,15,154,0.058,0.,0.058,0.059,0.,0.059,,,,0.11,0.,0.11,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.164,0.,0.164,,,,,,
155,4,5,373,63,155,0.025,0.,0.025,0.021,0.,0.021,0.362,0.,0.362,0.079,0.,0.079,0.143,0.,0.143,0.053,0.,0.053
156,0,156,315,3,156,,,,,,,,,,0.163,0.,0.163,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.155,0.003,0.147,,,,,,
157,0,157,317,3,157,0.144,0.002,0.141,0.236,0.,0.236,,,,0.156,0.,0.156,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.183,0.,0.183,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.166,0.,0.166,,,,,,
159,1,53,325,7,159,0.093,0.,0.093,0.099,0.,0.099,,,,0.155,0.,0.155,,,,,,
160,0,160,323,3,160,0.139,0.,0.139,,,,,,,0.163,0.,0.163,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.192,0.,0.192,0.315,0.004,0.311,,,
161,2,23,337,15,161,0.06,0.,0.06,0.066,0.,0.066,,,,0.129,0.,0.129,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.193,0.,0.193,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.159,0.,0.159,,,,,,
163,0,163,329,3,163,0.155,0.,0.155,0.166,0.,0.166,,,,0.174,0.,0.174,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.195,0.,0.195,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.175,0.,0.175,,,,,,
165,1,55,337,7,165,0.096,0.,0.096,0.107,0.,0.107,,,,0.169,0.,0.169,,,,,,
165,3,11,361,31,165,0.041,0.,0.041,0.042,0.,0.042,0.409,0.,0.409,0.098,0.,0.098,0.185,0.,0.185,0.078,0.,0.078
166,0,166,335,3,166,0.149,0.003,0.145,,,,,,,0.174,0.,0.174,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.192,0.,0.192,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.191,0.,0.191,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.163,0.,0.163,,,,,,
168,2,24,351,15,168,0.073,0.,0.073,0.064,0.,0.064,,,,0.124,0.,0.124,,,,,,
169,0,169,341,3,169,0.161,0.,0.161,0.168,0.,0.168,,,,0.2,0.,0.2,,,,,,
170,0,170,343,3,170,0.165,0.,0.165,,,,,,,,,,,,,0.307,0.,0.307
171,0,171,345,3,171,,,,0.159,0.,0.159,,,,,,,,,,,,
171,1,57,349,7,171,0.106,0.002,0.103,0.113,0.,0.113,,,,0.162,0.,0.162,0.305,0.004,0.301,0.215,0.,0.215
175,2,25,365,15,175,0.079,0.003,0.075,0.075,0.,0.075,,,,0.137,0.,0.136,0.251,0.,0.251,,,
180,3,12,391,31,180,0.051,0.,0.051,0.064,0.,0.064,0.44,0.003,0.436,0.109,0.,0.109,0.368,0.,0.368,0.19,0.,0.19
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.17,0.003,0.166
186,4,6,435,63,186,0.031,0.,0.031,0.031,0.,0.031,,,,0.104,0.,0.104,,,,0.067,0.,0.067
189,5,3,505,127,189,0.021,0.,0.021,0.022,0.,0.022,,,,0.097,0.,0.097,0.175,0.004,0.171,0.041,0.,0.041
193,0,193,389,3,193,,,,,,,,,,,,,0.423,0.,0.422,,,
195,3,13,421,31,195,,,,0.055,0.,0.055,0.6,0.,0.6,,,,0.261,0.,0.261,0.136,0.003,0.133
197,0,197,397,3,197,,,,,,,,,,0.253,0.,0.253,,,,,,
199,0,199,401,3,199,0.222,0.,0.222,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.219,0.,0.219,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.411,0.007,0.403
204,1,68,415,7,204,,,,,,,,,,0.241,0.,0.241,,,,0.3,0.,0.3
207,1,69,421,7,207,0.147,0.,0.147,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.185,0.,0.185,,,,,,
210,3,14,451,31,210,,,,0.063,0.,0.063,0.56,0.,0.56,,,,0.409,0.,0.409,0.12,0.002,0.118
213,1,71,433,7,213,,,,,,,,,,,,,0.437,0.,0.437,,,
216,1,72,439,7,216,,,,0.179,0.003,0.175,,,,,,,,,,,,
217,2,31,449,15,217,0.109,0.,0.109,,,,,,,,,,0.373,0.,0.373,,,
217,4,7,497,63,217,,,,,,,0.683,0.004,0.679,0.134,0.,0.134,0.237,0.003,0.233,0.091,0.,0.091
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.253,0.003,0.249
225,0,225,453,3,225,,,,,,,,,,0.321,0.,0.321,0.567,0.004,0.563,,,
225,3,15,481,31,225,,,,0.184,0.,0.184,0.679,0.,0.679,0.18,0.,0.18,0.338,0.,0.338,0.151,0.,0.151
228,0,228,459,3,228,0.259,0.,0.259,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.284,0.,0.284,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.116,0.,0.116,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.295,0.,0.295,,,,0.418,0.003,0.414
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.549,0.,0.549
240,3,16,511,31,240,0.072,0.,0.072,0.106,0.,0.106,0.757,0.,0.757,,,,0.378,0.,0.378,0.29,0.003,0.286
243,1,81,493,7,243,0.196,0.,0.196,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.27,0.,0.27,,,,,,
248,4,8,559,63,248,0.05,0.,0.05,,,,,,,0.166,0.,0.166,,,,0.104,0.,0.104
252,5,4,631,127,252,0.034,0.,0.034,0.033,0.,0.033,,,,0.156,0.,0.156,0.25,0.002,0.248,0.073,0.003,0.069
253,0,253,509,3,253,,,,,,,,,,0.394,0.,0.394,,,,,,
254,6,2,763,255,254,0.025,0.,0.025,0.024,0.,0.024,,,,0.136,0.,0.136,0.234,0.,0.234,0.05,0.,0.05
255,1,85,517,7,255,,,,,,,,,,,,,0.605,0.003,0.601,,,
255,3,17,541,31,255,,,,0.086,0.,0.086,0.92,0.003,0.916,,,,0.411,0.,0.411,0.185,0.,0.185
255,7,1,1021,511,255,0.026,0.003,0.022,0.018,0.,0.018,0.523,0.007,0.515,0.143,0.,0.143,0.249,0.,0.249,0.04,0.,0.04
257,0,257,517,3,257,0.34,0.,0.339,,,,,,,,,,0.706,0.003,0.702,,,
258,0,258,519,3,258,,,,0.371,0.008,0.363,,,,,,,,,,,,
259,2,37,533,15,259,0.154,0.,0.154,,,,,,,,,,0.513,0.,0.513,,,
261,1,87,529,7,261,,,,0.243,0.,0.243,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.34,0.,0.339
270,1,90,547,7,270,,,,,,,,,,0.363,0.003,0.359,,,,0.516,0.,0.516
270,3,18,571,31,270,,,,0.115,0.,0.115,,,,0.225,0.,0.225,0.449,0.,0.449,0.208,0.,0.208
279,1,93,565,7,279,0.285,0.,0.285,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.061,0.,0.061,,,,0.204,0.,0.204,0.342,0.,0.342,,,
280,2,40,575,15,280,,,,,,,,,,0.325,0.003,0.321,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.503,0.,0.503,,,,,,
283,0,283,569,3,283,0.551,0.012,0.538,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.12,0.,0.12,,,,,,,0.487,0.,0.487,0.349,0.,0.349
286,0,286,575,3,286,0.415,0.007,0.407,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.428,0.003,0.424,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.173,0.,0.173,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.651,0.003,0.647,,,,,,
300,3,20,631,31,300,0.114,0.,0.114,0.115,0.,0.115,,,,,,,0.521,0.003,0.517,0.237,0.,0.237
301,2,43,617,15,301,0.184,0.,0.184,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.484,0.,0.484,,,,,,
306,1,102,619,7,306,,,,0.323,0.003,0.319,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.583,0.,0.583,,,,,,
310,4,10,683,63,310,0.075,0.,0.075,0.075,0.,0.075,,,,0.232,0.,0.232,,,,,,
315,0,315,633,3,315,0.496,0.004,0.492,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.349,0.,0.349,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.405,0.,0.405,,,,,,
315,3,21,661,31,315,,,,0.254,0.,0.254,,,,0.331,0.,0.331,0.562,0.,0.562,0.332,0.,0.332
315,5,5,757,127,315,0.048,0.,0.048,0.049,0.002,0.046,,,,0.212,0.,0.212,,,,0.11,0.,0.11
316,0,316,635,3,316,,,,0.531,0.,0.531,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.142,0.,0.142,,,,,,,0.607,0.,0.607,0.288,0.,0.288
336,1,112,679,7,336,,,,,,,,,,0.589,0.,0.589,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.729,0.,0.729,,,,,,
341,4,11,745,63,341,0.082,0.,0.082,,,,,,,0.283,0.,0.283,,,,,,
342,0,342,687,3,342,,,,0.638,0.004,0.634,,,,,,,,,,,,
343,2,49,701,15,343,0.234,0.008,0.226,0.251,0.,0.251,,,,0.491,0.,0.491,,,,,,
345,3,23,721,31,345,,,,0.186,0.,0.186,,,,,,,0.677,0.003,0.672,0.318,0.,0.318
350,2,50,715,15,350,,,,,,,,,,0.52,0.,0.52,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.5,0.,0.5,,,,,,
360,3,24,751,31,360,,,,0.285,0.,0.285,,,,,,,0.72,0.007,0.712,0.352,0.,0.352
364,2,52,743,15,364,,,,,,,,,,0.515,0.,0.514,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.584,0.,0.584,,,,,,
372,4,12,807,63,372,0.095,0.,0.095,0.102,0.,0.102,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.181,0.,0.181,,,,,,,0.805,0.,0.805,0.393,0.,0.393
378,2,54,771,15,378,,,,,,,,,,0.541,0.,0.541,,,,,,
378,5,6,883,127,378,0.062,0.,0.062,,,,,,,0.249,0.,0.249,,,,0.157,0.,0.157
381,6,3,1017,255,381,,,,0.056,0.,0.056,,,,,,,0.397,0.003,0.393,0.097,0.,0.097
385,0,385,773,3,385,,,,,,,,,,,,,1.477,0.016,1.461,,,
385,2,55,785,15,385,,,,,,,,,,0.665,0.,0.665,1.034,0.,1.034,,,
390,3,26,811,31,390,,,,0.21,0.,0.21,,,,,,,0.889,0.003,0.885,0.428,0.,0.428
392,2,56,799,15,392,,,,,,,,,,0.553,0.,0.553,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.594,0.,0.594,,,,,,
403,4,13,869,63,403,0.112,0.,0.112,,,,,,,,,,0.667,0.003,0.663,,,
405,3,27,841,31,405,,,,0.211,0.003,0.208,,,,,,,,,,0.426,0.,0.426
406,2,58,827,15,406,,,,,,,,,,0.625,0.003,0.621,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.657,0.,0.657,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.664,0.,0.664,,,,,,
420,3,28,871,31,420,,,,0.231,0.003,0.227,,,,,,,,,,0.464,0.,0.464
427,0,427,857,3,427,,,,0.962,0.015,0.946,,,,,,,,,,,,
427,2,61,869,15,427,0.359,0.007,0.351,0.389,0.,0.389,,,,0.801,0.,0.801,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.775,0.,0.775,,,,,,
434,4,14,931,63,434,0.141,0.,0.141,0.137,0.,0.137,,,,0.426,0.,0.426,,,,0.309,0.,0.309
435,3,29,901,31,435,,,,0.254,0.,0.254,,,,,,,,,,0.492,0.,0.492
441,2,63,897,15,441,,,,,,,,,,0.735,0.,0.735,,,,,,
441,5,7,1009,127,441,0.088,0.,0.088,,,,,,,0.341,0.,0.341,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.762,0.,0.761,,,,,,
450,3,30,931,31,450,,,,0.272,0.,0.272,,,,,,,,,,0.565,0.003,0.561
455,2,65,925,15,455,,,,,,,,,,0.767,0.,0.767,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.779,0.,0.779,,,,,,
465,3,31,961,31,465,,,,0.294,0.003,0.29,,,,,,,,,,0.575,0.003,0.571
465,4,15,993,63,465,0.157,0.,0.157,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.773,0.,0.773,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.926,0.,0.926,,,,,,
480,3,32,991,31,480,,,,0.292,0.,0.292,,,,,,,,,,0.599,0.003,0.595
483,2,69,981,15,483,,,,,,,,,,0.895,0.02,0.875,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.885,0.004,0.881,,,,,,
495,3,33,1021,31,495,,,,0.334,0.,0.333,,,,,,,,,,0.634,0.003,0.63
496,4,16,1055,63,496,0.172,0.,0.172,0.197,0.,0.197,,,,,,,,,,0.397,0.,0.397
497,2,71,1009,15,497,,,,,,,,,,0.892,0.004,0.888,,,,,,
504,2,72,1023,15,504,,,,,,,,,,1.159,0.,1.159,,,,,,
504,5,8,1135,127,504,0.107,0.,0.107,,,,,,,0.43,0.,0.43,,,,,,
505,0,505,1013,3,505,,,,,,,,,,1.545,0.,1.545,,,,,,
508,0,508,1019,3,508,1.216,0.,1.216,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.069,0.,0.069,,,,,,,0.629,0.,0.628,,,
510,3,34,1051,31,510,,,,0.342,0.,0.342,,,,,,,,,,0.696,0.,0.696
511,2,73,1037,15,511,,,,0.541,0.,0.541,,,,,,,1.79,0.003,1.786,,,
511,8,1,2045,1023,511,0.053,0.,0.053,0.038,0.,0.038,,,,0.429,0.,0.429,0.592,0.,0.592,0.087,0.003,0.083
512,0,512,1027,3,512,,,,1.303,0.007,1.295,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,2.481,0.,2.481,,,
525,3,35,1081,31,525,,,,0.337,0.,0.337,,,,,,,,,,0.736,0.,0.736
527,4,17,1117,63,527,0.197,0.,0.197,0.207,0.,0.207,,,,0.592,0.,0.592,,,,,,
540,3,36,1111,31,540,,,,0.348,0.,0.348,,,,,,,,,,0.772,0.,0.772
541,0,541,1085,3,541,,,,,,,,,,,,,,,,2.788,0.011,2.776
555,3,37,1141,31,555,,,,0.379,0.,0.379,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.232,0.,0.232,,,,,,,,,,,,
565,0,565,1133,3,565,1.891,0.,1.891,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.964,0.003,0.96,0.289,0.,0.288
570,3,38,1171,31,570,,,,0.388,0.,0.388,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,2.658,0.039,2.618,,,,,,
589,4,19,1241,63,589,0.253,0.,0.253,0.259,0.,0.259,,,,0.755,0.007,0.747,,,,,,
590,0,590,1183,3,590,,,,,,,,,,2.19,0.,2.189,,,,,,
593,0,593,1189,3,593,1.697,0.,1.697,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.279,0.,0.279,,,,,,,,,,,,
651,4,21,1365,63,651,0.285,0.,0.285,0.316,0.,0.316,,,,0.835,0.,0.835,,,,,,
674,0,674,1351,3,674,,,,,,,,,,2.768,0.003,2.764,,,,,,
677,0,677,1357,3,677,2.207,0.007,2.199,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.347,0.,0.347,,,,,,,,,,,,
683,0,683,1369,3,683,,,,2.25,0.,2.25,,,,,,,,,,,,
693,5,11,1513,127,693,0.178,0.,0.178,0.192,0.,0.192,,,,0.688,0.,0.688,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,5.483,0.,5.483,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,6.017,0.007,6.009
819,5,13,1765,127,819,,,,,,,,,,,,,1.879,0.008,1.871,0.591,0.003,0.587
1008,5,16,2143,127,1008,0.365,0.,0.365,0.388,0.,0.388,,,,1.546,0.003,1.541,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,6.043,0.1,5.943,,,,,,
1016,0,1016,2035,3,1016,4.863,0.,4.863,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.136,0.,0.136,0.079,0.,0.079,,,,1.122,0.,1.122,1.599,0.003,1.595,0.167,0.,0.167
1024,0,1024,2051,3,1024,,,,5.068,0.007,5.059,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,9.782,0.003,9.777,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,1.037,0.008,1.029
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,10.571,0.031,10.538
1323,5,21,2773,127,1323,0.648,0.,0.647,0.643,0.007,0.635,,,,2.411,0.,2.41,,,,,,
1365,0,1365,2733,3,1365,,,,9.043,0.056,8.986,,,,,,,,,,,,
