param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
360,0.408,0.,0.408,0.341,0.,0.341,0.066,0.,0.066,0.066,0.,0.066,0.003,0.,0.003
370,0.425,0.,0.424,0.353,0.,0.353,0.07,0.,0.069,0.07,0.,0.069,0.002,0.,0.002
380,0.461,0.,0.461,0.386,0.,0.386,0.074,0.,0.074,0.074,0.,0.074,0.002,0.,0.002
390,0.49,0.,0.49,0.413,0.,0.413,0.076,0.,0.076,0.076,0.,0.076,0.003,0.,0.003
400,0.469,0.,0.469,0.393,0.,0.393,0.075,0.,0.075,0.075,0.,0.075,0.003,0.,0.003
500,0.971,0.,0.971,0.856,0.,0.856,0.114,0.,0.114,0.114,0.,0.114,0.006,0.,0.006
600,1.609,0.001,1.607,1.45,0.001,1.449,0.157,0.,0.156,0.157,0.,0.156,0.004,0.,0.004
700,2.408,0.002,2.405,2.199,0.002,2.196,0.207,0.,0.207,0.207,0.,0.207,0.005,0.,0.005
800,3.844,0.007,3.837,3.505,0.004,3.501,0.337,0.002,0.334,0.337,0.002,0.334,0.006,0.,0.006
900,4.399,0.007,4.391,4.077,0.006,4.071,0.321,0.001,0.319,0.321,0.001,0.319,0.007,0.,0.007
1000,5.958,0.,5.958,5.562,0.,5.561,0.395,0.,0.395,0.395,0.,0.395,0.007,0.,0.007
