param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
350,0.703,0.005,0.697,0.406,0.002,0.403,0.297,0.002,0.294,0.297,0.002,0.294,0.002,0.,0.002
360,0.7,0.,0.7,0.415,0.,0.415,0.284,0.,0.284,0.284,0.,0.284,0.002,0.,0.002
370,0.817,0.,0.817,0.47,0.,0.47,0.345,0.,0.345,0.345,0.,0.345,0.002,0.,0.002
380,0.815,0.,0.815,0.485,0.,0.485,0.328,0.,0.328,0.328,0.,0.328,0.002,0.,0.002
390,0.862,0.001,0.859,0.527,0.001,0.525,0.333,0.,0.333,0.333,0.,0.333,0.002,0.,0.002
400,0.947,0.003,0.943,0.563,0.,0.562,0.384,0.002,0.381,0.384,0.002,0.381,0.003,0.,0.003
500,1.681,0.,1.681,1.076,0.,1.076,0.603,0.,0.603,0.603,0.,0.603,0.005,0.,0.005
600,2.652,0.009,2.642,1.825,0.007,1.817,0.826,0.001,0.824,0.826,0.001,0.824,0.004,0.,0.004
700,3.94,0.005,3.934,2.921,0.,2.92,1.018,0.005,1.013,1.018,0.005,1.013,0.005,0.,0.005
800,5.646,0.001,5.644,4.287,0.001,4.285,1.358,0.,1.358,1.358,0.,1.358,0.006,0.,0.006
900,7.701,0.007,7.693,5.985,0.004,5.979,1.715,0.003,1.712,1.715,0.003,1.712,0.006,0.,0.006
1000,10.211,0.006,10.204,8.107,0.,8.107,2.102,0.005,2.096,2.102,0.005,2.096,0.007,0.,0.007
