param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
147,0,147,297,3,147,,,,,,,,,,0.067,0.,0.067,,,,,,
147,1,49,301,7,147,0.037,0.,0.037,0.041,0.,0.041,,,,0.06,0.,0.06,,,,,,
147,2,21,309,15,147,0.024,0.,0.024,0.024,0.,0.024,,,,0.042,0.,0.042,,,,,,
148,0,148,299,3,148,0.059,0.,0.059,,,,,,,0.067,0.,0.067,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.066,0.,0.066,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.068,0.,0.068,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.065,0.,0.065,,,,,,
150,3,10,331,31,150,0.014,0.,0.014,0.016,0.,0.016,0.213,0.,0.213,0.035,0.,0.035,0.07,0.,0.07,0.031,0.,0.031
151,0,151,305,3,151,0.063,0.,0.063,0.063,0.,0.063,,,,0.069,0.,0.069,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.07,0.,0.07,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.077,0.,0.077,,,,,,
153,1,51,313,7,153,0.042,0.,0.042,0.041,0.,0.041,,,,0.068,0.,0.068,,,,,,
154,0,154,311,3,154,0.064,0.,0.064,,,,,,,0.084,0.,0.083,,,,,,
154,2,22,323,15,154,0.025,0.,0.025,0.026,0.,0.026,,,,0.045,0.,0.045,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.071,0.,0.071,,,,,,
155,4,5,373,63,155,0.011,0.,0.011,0.01,0.,0.01,0.225,0.,0.225,0.032,0.,0.032,0.058,0.,0.058,0.022,0.,0.022
156,0,156,315,3,156,,,,,,,,,,0.084,0.003,0.081,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.064,0.,0.064,,,,,,
157,0,157,317,3,157,0.061,0.,0.061,0.069,0.,0.069,,,,0.083,0.,0.083,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.083,0.,0.083,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.092,0.,0.092,,,,,,
159,1,53,325,7,159,0.043,0.,0.043,0.046,0.,0.046,,,,0.059,0.,0.059,,,,,,
160,0,160,323,3,160,0.064,0.,0.064,,,,,,,0.078,0.,0.078,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.076,0.,0.076,0.143,0.,0.143,,,
161,2,23,337,15,161,0.029,0.,0.029,0.029,0.,0.029,,,,0.05,0.,0.05,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.08,0.,0.08,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.063,0.,0.063,,,,,,
163,0,163,329,3,163,0.067,0.,0.067,0.074,0.,0.074,,,,0.08,0.,0.08,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.086,0.,0.086,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.083,0.,0.083,,,,,,
165,1,55,337,7,165,0.05,0.,0.05,0.047,0.,0.047,,,,0.069,0.,0.069,,,,,,
165,3,11,361,31,165,0.017,0.,0.017,0.017,0.,0.017,0.263,0.,0.263,0.043,0.,0.043,0.085,0.,0.085,0.036,0.,0.036
166,0,166,335,3,166,0.069,0.,0.069,,,,,,,0.086,0.,0.086,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.085,0.,0.085,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.087,0.,0.087,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.078,0.,0.078,,,,,,
168,2,24,351,15,168,0.029,0.,0.029,0.033,0.,0.033,,,,0.053,0.,0.053,,,,,,
169,0,169,341,3,169,0.071,0.,0.071,0.079,0.,0.079,,,,0.086,0.,0.086,,,,,,
170,0,170,343,3,170,0.072,0.,0.072,,,,,,,,,,,,,0.145,0.,0.145
171,0,171,345,3,171,,,,0.075,0.,0.075,,,,,,,,,,,,
171,1,57,349,7,171,0.05,0.,0.05,0.05,0.,0.05,,,,0.073,0.,0.073,0.136,0.003,0.132,0.106,0.,0.106
175,2,25,365,15,175,0.031,0.,0.031,0.033,0.,0.033,,,,0.06,0.,0.06,0.11,0.,0.11,,,
180,3,12,391,31,180,0.029,0.,0.029,0.021,0.,0.021,0.308,0.003,0.304,0.052,0.,0.052,0.101,0.,0.101,0.042,0.,0.042
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.075,0.,0.075
186,4,6,435,63,186,0.014,0.,0.014,0.013,0.,0.013,,,,0.048,0.,0.047,,,,0.031,0.,0.031
189,5,3,505,127,189,0.011,0.,0.011,0.009,0.,0.009,,,,0.042,0.,0.042,0.067,0.,0.067,0.02,0.,0.02
193,0,193,389,3,193,,,,,,,,,,,,,0.207,0.,0.207,,,
195,3,13,421,31,195,,,,0.026,0.003,0.022,0.413,0.,0.413,,,,0.111,0.,0.111,0.051,0.,0.051
197,0,197,397,3,197,,,,,,,,,,0.114,0.,0.114,,,,,,
199,0,199,401,3,199,0.097,0.,0.097,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.109,0.,0.109,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.194,0.,0.194
204,1,68,415,7,204,,,,,,,,,,0.104,0.,0.104,,,,0.144,0.,0.144
207,1,69,421,7,207,0.074,0.,0.074,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.103,0.,0.103,,,,,,
210,3,14,451,31,210,,,,0.027,0.,0.027,0.464,0.,0.464,,,,0.127,0.,0.127,0.06,0.,0.06
213,1,71,433,7,213,,,,,,,,,,,,,0.2,0.004,0.196,,,
216,1,72,439,7,216,,,,0.079,0.,0.079,,,,,,,,,,,,
217,2,31,449,15,217,0.05,0.,0.05,,,,,,,,,,0.162,0.,0.162,,,
217,4,7,497,63,217,,,,,,,0.503,0.,0.503,0.06,0.,0.06,0.103,0.,0.103,0.04,0.,0.04
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.108,0.,0.108
225,0,225,453,3,225,,,,,,,,,,0.15,0.,0.15,0.276,0.,0.276,,,
225,3,15,481,31,225,,,,0.034,0.,0.033,0.59,0.,0.59,0.083,0.,0.083,0.144,0.,0.144,0.071,0.,0.071
228,0,228,459,3,228,0.126,0.,0.126,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.128,0.,0.128,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.056,0.,0.056,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.136,0.,0.136,,,,0.189,0.,0.189
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.262,0.,0.262
240,3,16,511,31,240,0.035,0.,0.035,0.035,0.,0.035,0.637,0.003,0.633,,,,0.168,0.,0.168,0.078,0.003,0.074
243,1,81,493,7,243,0.104,0.003,0.101,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.146,0.,0.146,,,,,,
248,4,8,559,63,248,0.022,0.,0.022,,,,,,,0.076,0.,0.076,,,,0.047,0.,0.047
252,5,4,631,127,252,0.015,0.,0.015,0.015,0.,0.015,,,,0.064,0.003,0.06,0.107,0.,0.107,0.035,0.,0.035
253,0,253,509,3,253,,,,,,,,,,0.188,0.003,0.185,,,,,,
254,6,2,763,255,254,0.012,0.,0.012,0.011,0.,0.011,,,,0.067,0.,0.067,0.095,0.,0.095,0.022,0.,0.022
255,1,85,517,7,255,,,,,,,,,,,,,0.268,0.,0.268,,,
255,3,17,541,31,255,,,,0.042,0.,0.042,0.756,0.,0.756,,,,0.183,0.,0.183,0.088,0.,0.088
255,7,1,1021,511,255,0.014,0.,0.014,0.008,0.,0.008,0.295,0.,0.295,0.078,0.,0.078,0.097,0.,0.097,0.017,0.,0.017
257,0,257,517,3,257,0.156,0.,0.156,,,,,,,,,,0.343,0.,0.343,,,
258,0,258,519,3,258,,,,0.162,0.,0.162,,,,,,,,,,,,
259,2,37,533,15,259,0.074,0.,0.074,,,,,,,,,,0.227,0.,0.227,,,
261,1,87,529,7,261,,,,0.111,0.,0.111,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.151,0.,0.151
270,1,90,547,7,270,,,,,,,,,,0.177,0.,0.177,,,,0.243,0.003,0.24
270,3,18,571,31,270,,,,0.048,0.,0.048,,,,0.107,0.003,0.103,0.198,0.,0.198,0.091,0.,0.091
279,1,93,565,7,279,0.131,0.,0.131,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.037,0.,0.037,,,,0.092,0.,0.092,0.165,0.,0.165,,,
280,2,40,575,15,280,,,,,,,,,,0.158,0.,0.158,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.228,0.,0.228,,,,,,
283,0,283,569,3,283,0.242,0.012,0.229,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.048,0.,0.048,,,,,,,0.211,0.,0.211,0.104,0.,0.104
286,0,286,575,3,286,0.192,0.,0.192,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.2,0.003,0.196,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.084,0.,0.083,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.338,0.02,0.318,,,,,,
300,3,20,631,31,300,0.054,0.,0.054,0.057,0.,0.057,,,,,,,0.232,0.003,0.228,0.111,0.,0.111
301,2,43,617,15,301,0.096,0.,0.096,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.216,0.,0.216,,,,,,
306,1,102,619,7,306,,,,0.153,0.,0.153,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.307,0.,0.307,,,,,,
310,4,10,683,63,310,0.032,0.,0.032,0.045,0.,0.045,,,,0.114,0.,0.114,,,,,,
315,0,315,633,3,315,0.236,0.,0.236,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.165,0.,0.165,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.185,0.,0.185,,,,,,
315,3,21,661,31,315,,,,0.067,0.,0.067,,,,0.142,0.,0.142,0.254,0.,0.254,0.13,0.003,0.126
315,5,5,757,127,315,0.022,0.,0.022,0.021,0.,0.021,,,,0.098,0.,0.098,,,,0.047,0.,0.047
316,0,316,635,3,316,,,,0.24,0.003,0.237,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.068,0.,0.068,,,,,,,0.278,0.,0.278,0.144,0.,0.144
336,1,112,679,7,336,,,,,,,,,,0.268,0.,0.268,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.354,0.003,0.35,,,,,,
341,4,11,745,63,341,0.039,0.,0.039,,,,,,,0.133,0.,0.133,,,,,,
342,0,342,687,3,342,,,,0.301,0.003,0.297,,,,,,,,,,,,
343,2,49,701,15,343,0.113,0.,0.113,0.113,0.,0.113,,,,0.238,0.,0.238,,,,,,
345,3,23,721,31,345,,,,0.068,0.,0.068,,,,,,,0.32,0.,0.32,0.149,0.,0.149
350,2,50,715,15,350,,,,,,,,,,0.223,0.,0.223,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.237,0.,0.237,,,,,,
360,3,24,751,31,360,,,,0.076,0.,0.076,,,,,,,0.345,0.,0.345,0.162,0.003,0.158
364,2,52,743,15,364,,,,,,,,,,0.265,0.,0.265,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.248,0.,0.248,,,,,,
372,4,12,807,63,372,0.047,0.,0.047,0.05,0.,0.05,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.092,0.,0.092,,,,,,,0.374,0.,0.374,0.178,0.,0.178
378,2,54,771,15,378,,,,,,,,,,0.281,0.,0.281,,,,,,
378,5,6,883,127,378,0.029,0.,0.029,,,,,,,0.13,0.,0.13,,,,0.066,0.,0.066
381,6,3,1017,255,381,,,,0.019,0.,0.019,,,,,,,0.193,0.,0.193,0.042,0.,0.042
385,0,385,773,3,385,,,,,,,,,,,,,0.696,0.,0.696,,,
385,2,55,785,15,385,,,,,,,,,,0.335,0.,0.335,0.476,0.,0.476,,,
390,3,26,811,31,390,,,,0.102,0.,0.102,,,,,,,0.372,0.,0.372,0.187,0.,0.187
392,2,56,799,15,392,,,,,,,,,,0.286,0.,0.286,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.29,0.,0.29,,,,,,
403,4,13,869,63,403,0.053,0.,0.053,,,,,,,,,,0.325,0.,0.325,,,
405,3,27,841,31,405,,,,0.097,0.,0.096,,,,,,,,,,0.198,0.,0.198
406,2,58,827,15,406,,,,,,,,,,0.299,0.,0.299,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.309,0.,0.309,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.346,0.,0.346,,,,,,
420,3,28,871,31,420,,,,0.103,0.003,0.1,,,,,,,,,,0.213,0.003,0.209
427,0,427,857,3,427,,,,0.461,0.,0.461,,,,,,,,,,,,
427,2,61,869,15,427,0.169,0.003,0.165,0.177,0.003,0.173,,,,0.37,0.,0.37,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.344,0.,0.344,,,,,,
434,4,14,931,63,434,0.06,0.,0.06,0.064,0.,0.064,,,,0.223,0.,0.223,,,,0.145,0.,0.145
435,3,29,901,31,435,,,,0.119,0.,0.119,,,,,,,,,,0.227,0.,0.227
441,2,63,897,15,441,,,,,,,,,,0.357,0.,0.357,,,,,,
441,5,7,1009,127,441,0.037,0.,0.037,,,,,,,0.206,0.003,0.202,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.385,0.,0.385,,,,,,
450,3,30,931,31,450,,,,0.117,0.,0.117,,,,,,,,,,0.262,0.,0.262
455,2,65,925,15,455,,,,,,,,,,0.405,0.,0.405,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.392,0.,0.392,,,,,,
465,3,31,961,31,465,,,,0.121,0.,0.121,,,,,,,,,,0.283,0.,0.283
465,4,15,993,63,465,0.072,0.,0.072,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.439,0.,0.439,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.415,0.,0.415,,,,,,
480,3,32,991,31,480,,,,0.133,0.007,0.125,,,,,,,,,,0.306,0.,0.306
483,2,69,981,15,483,,,,,,,,,,0.459,0.,0.459,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.427,0.,0.427,,,,,,
495,3,33,1021,31,495,,,,0.142,0.,0.142,,,,,,,,,,0.306,0.,0.306
496,4,16,1055,63,496,0.076,0.,0.076,0.081,0.,0.081,,,,,,,,,,0.18,0.,0.18
497,2,71,1009,15,497,,,,,,,,,,0.455,0.003,0.452,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.457,0.,0.457,,,,,,
504,5,8,1135,127,504,0.049,0.,0.049,,,,,,,0.244,0.,0.244,,,,,,
505,0,505,1013,3,505,,,,,,,,,,0.799,0.003,0.795,,,,,,
508,0,508,1019,3,508,0.602,0.,0.602,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.032,0.,0.032,,,,,,,0.301,0.,0.301,,,
510,3,34,1051,31,510,,,,0.148,0.003,0.144,,,,,,,,,,0.316,0.,0.316
511,2,73,1037,15,511,,,,0.254,0.,0.254,,,,,,,0.805,0.,0.805,,,
511,8,1,2045,1023,511,0.025,0.,0.025,0.018,0.,0.018,,,,0.232,0.,0.232,0.265,0.,0.265,0.036,0.,0.036
512,0,512,1027,3,512,,,,0.615,0.,0.615,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,1.263,0.,1.263,,,
525,3,35,1081,31,525,,,,0.156,0.004,0.152,,,,,,,,,,0.339,0.,0.339
527,4,17,1117,63,527,0.094,0.,0.094,0.092,0.,0.092,,,,0.35,0.003,0.346,,,,,,
540,3,36,1111,31,540,,,,0.165,0.,0.165,,,,,,,,,,0.357,0.,0.357
541,0,541,1085,3,541,,,,,,,,,,,,,,,,1.335,0.,1.333
555,3,37,1141,31,555,,,,0.188,0.,0.188,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.103,0.,0.103,,,,,,,,,,,,
565,0,565,1133,3,565,0.771,0.003,0.767,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.438,0.,0.438,0.147,0.,0.147
570,3,38,1171,31,570,,,,0.189,0.,0.189,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,1.022,0.015,1.006,,,,,,
589,4,19,1241,63,589,0.118,0.,0.118,0.125,0.,0.125,,,,0.376,0.004,0.372,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.107,0.003,1.103,,,,,,
593,0,593,1189,3,593,0.857,0.,0.857,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.13,0.,0.13,,,,,,,,,,,,
651,4,21,1365,63,651,0.131,0.,0.131,0.145,0.,0.145,,,,0.505,0.,0.505,,,,,,
674,0,674,1351,3,674,,,,,,,,,,1.471,0.,1.471,,,,,,
677,0,677,1357,3,677,1.04,0.,1.04,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.159,0.,0.159,,,,,,,,,,,,
683,0,683,1369,3,683,,,,1.087,0.007,1.079,,,,,,,,,,,,
693,5,11,1513,127,693,0.097,0.,0.097,0.085,0.,0.085,,,,0.468,0.,0.468,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,2.657,0.,2.657,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,2.87,0.011,2.858
819,5,13,1765,127,819,,,,,,,,,,,,,0.853,0.,0.853,0.288,0.,0.287
1008,5,16,2143,127,1008,0.184,0.,0.184,0.179,0.,0.179,,,,1.073,0.003,1.069,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,3.302,0.035,3.265,,,,,,
1016,0,1016,2035,3,1016,2.358,0.,2.358,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.058,0.,0.058,0.037,0.,0.037,,,,0.952,0.,0.952,0.816,0.,0.815,0.084,0.,0.084
1024,0,1024,2051,3,1024,,,,2.438,0.,2.437,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,4.648,0.015,4.632,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.468,0.,0.468
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,5.039,0.,5.039
1323,5,21,2773,127,1323,0.324,0.,0.324,0.307,0.,0.307,,,,1.9,0.,1.9,,,,,,
1365,0,1365,2733,3,1365,,,,4.462,0.,4.462,,,,,,,,,,,,
