param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
340,0.339,0.,0.339,0.261,0.,0.261,0.076,0.,0.076,0.076,0.,0.076,0.004,0.,0.004
350,0.387,0.005,0.381,0.295,0.003,0.291,0.091,0.001,0.089,0.091,0.001,0.089,0.004,0.,0.004
360,0.441,0.007,0.433,0.351,0.007,0.343,0.088,0.,0.088,0.088,0.,0.088,0.004,0.,0.004
370,0.458,0.004,0.454,0.344,0.004,0.34,0.113,0.,0.113,0.113,0.,0.113,0.004,0.,0.004
380,0.496,0.004,0.492,0.359,0.,0.359,0.136,0.004,0.132,0.136,0.004,0.132,0.025,0.003,0.021
390,0.513,0.011,0.501,0.412,0.011,0.4,0.1,0.,0.1,0.1,0.,0.1,0.004,0.,0.004
400,0.579,0.,0.579,0.433,0.,0.433,0.145,0.,0.145,0.145,0.,0.145,0.004,0.,0.004
500,1.075,0.004,1.07,0.836,0.,0.836,0.237,0.004,0.233,0.237,0.004,0.233,0.004,0.,0.004
600,1.718,0.015,1.702,1.443,0.003,1.439,0.274,0.011,0.262,0.274,0.011,0.262,0.006,0.,0.006
700,2.577,0.004,2.572,2.259,0.,2.258,0.317,0.003,0.313,0.317,0.003,0.313,0.007,0.,0.007
800,3.947,0.012,3.935,3.417,0.004,3.412,0.528,0.007,0.52,0.528,0.007,0.52,0.061,0.,0.061
900,5.322,0.004,5.315,4.73,0.,4.727,0.59,0.003,0.586,0.59,0.003,0.586,0.035,0.,0.035
1000,7.218,0.036,7.181,6.425,0.02,6.404,0.791,0.015,0.775,0.791,0.015,0.775,0.048,0.004,0.044
