param-n,autorewrite-noop-regression-quadratic-real,autorewrite-noop-regression-quadratic-sys,autorewrite-noop-regression-quadratic-user,try-rewrite!-noop-regression-quadratic-real,try-rewrite!-noop-regression-quadratic-sys,try-rewrite!-noop-regression-quadratic-user,try-rewrite-noop-regression-quadratic-real,try-rewrite-noop-regression-quadratic-sys,try-rewrite-noop-regression-quadratic-user,try-rewrite?-noop-regression-quadratic-real,try-rewrite?-noop-regression-quadratic-sys,try-rewrite?-noop-regression-quadratic-user,try-ssr-rewrite!-noop-regression-linear-real,try-ssr-rewrite!-noop-regression-linear-sys,try-ssr-rewrite!-noop-regression-linear-user,try-ssr-rewrite-noop-regression-linear-real,try-ssr-rewrite-noop-regression-linear-sys,try-ssr-rewrite-noop-regression-linear-user,try-ssr-rewrite?-noop-regression-linear-real,try-ssr-rewrite?-noop-regression-linear-sys,try-ssr-rewrite?-noop-regression-linear-user
700,0.021,0.,0.021,0.021,0.,0.021,0.021,0.,0.021,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
704,0.022,0.,0.022,0.023,0.,0.023,0.022,0.,0.022,0.021,0.,0.021,0.,0.,0.,0.,0.,0.,0.,0.,0.
708,0.023,0.,0.023,0.022,0.,0.022,0.023,0.,0.023,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
712,0.023,0.,0.023,0.02,0.,0.02,0.022,0.,0.022,0.021,0.,0.021,0.,0.,0.,0.,0.,0.,0.,0.,0.
716,0.024,0.,0.024,0.022,0.,0.022,0.024,0.,0.024,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
720,0.023,0.,0.023,0.022,0.,0.022,0.022,0.,0.022,0.022,0.,0.022,0.,0.,0.,0.,0.,0.,0.,0.,0.
724,0.023,0.,0.023,0.022,0.,0.022,0.024,0.,0.024,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
728,0.023,0.,0.023,0.023,0.,0.023,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
732,0.023,0.,0.023,0.023,0.,0.023,0.023,0.,0.023,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
736,0.025,0.,0.025,0.023,0.,0.023,0.022,0.,0.022,0.024,0.,0.024,0.,0.,0.,0.,0.,0.,0.,0.,0.
740,0.024,0.,0.024,0.023,0.,0.023,0.023,0.,0.023,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
744,0.026,0.,0.026,0.025,0.,0.025,0.024,0.,0.024,0.023,0.,0.023,0.,0.,0.,0.,0.,0.,0.,0.,0.
748,0.024,0.,0.024,0.024,0.,0.024,0.025,0.,0.025,0.025,0.,0.025,0.,0.,0.,0.,0.,0.,0.,0.,0.
752,0.028,0.,0.028,0.028,0.,0.028,0.029,0.,0.029,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
756,0.029,0.,0.029,0.028,0.,0.028,0.029,0.,0.029,0.026,0.,0.026,0.,0.,0.,0.,0.,0.,0.,0.,0.
760,0.027,0.,0.027,0.026,0.,0.026,0.027,0.,0.027,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
764,0.029,0.,0.029,0.027,0.,0.027,0.03,0.,0.03,0.027,0.,0.027,0.,0.,0.,0.,0.,0.,0.,0.,0.
768,0.028,0.,0.028,0.029,0.,0.029,0.029,0.,0.029,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
772,0.028,0.,0.028,0.03,0.,0.03,0.029,0.,0.029,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
776,0.029,0.,0.029,0.03,0.,0.03,0.03,0.,0.03,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
780,0.03,0.,0.03,0.03,0.,0.03,0.027,0.,0.027,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
784,0.031,0.,0.031,0.03,0.,0.03,0.031,0.,0.031,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
788,0.031,0.,0.031,0.027,0.,0.027,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
792,0.03,0.,0.03,0.031,0.,0.031,0.03,0.,0.03,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
796,0.031,0.,0.031,0.031,0.,0.031,0.03,0.,0.03,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
800,0.031,0.,0.031,0.03,0.,0.03,0.028,0.,0.028,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
804,0.032,0.,0.032,0.031,0.,0.031,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
808,0.031,0.,0.031,0.033,0.,0.033,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
812,0.032,0.,0.032,0.031,0.,0.031,0.032,0.,0.032,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
816,0.033,0.,0.033,0.032,0.,0.032,0.032,0.,0.032,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
820,0.03,0.,0.03,0.031,0.,0.031,0.032,0.,0.032,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.
824,0.033,0.,0.033,0.033,0.,0.033,0.031,0.,0.031,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
828,0.03,0.,0.03,0.03,0.,0.03,0.03,0.,0.03,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
832,0.031,0.,0.031,0.029,0.,0.029,0.03,0.,0.03,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
836,0.03,0.003,0.026,0.029,0.,0.029,0.031,0.,0.031,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
840,0.029,0.,0.029,0.03,0.,0.03,0.031,0.,0.03,0.029,0.,0.029,0.,0.,0.,0.,0.,0.,0.,0.,0.
844,0.029,0.,0.029,0.031,0.,0.031,0.033,0.,0.033,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
848,0.031,0.,0.031,0.033,0.,0.033,0.034,0.,0.034,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
852,0.032,0.,0.032,0.031,0.,0.031,0.033,0.,0.033,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.
856,0.03,0.,0.03,0.032,0.,0.032,0.03,0.,0.03,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
860,0.032,0.,0.032,0.033,0.,0.033,0.033,0.,0.033,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
864,0.033,0.,0.033,0.031,0.,0.031,0.031,0.,0.031,0.028,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.
868,0.032,0.,0.032,0.033,0.,0.033,0.03,0.,0.03,0.03,0.,0.03,0.,0.,0.,0.,0.,0.,0.,0.,0.
872,0.031,0.,0.031,0.031,0.,0.031,0.031,0.,0.031,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
876,0.032,0.,0.032,0.031,0.,0.031,0.032,0.,0.032,0.032,0.,0.032,0.,0.,0.,0.,0.,0.,0.,0.,0.
880,0.032,0.,0.032,0.034,0.,0.034,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
884,0.031,0.,0.031,0.034,0.,0.034,0.033,0.,0.033,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
888,0.032,0.,0.032,0.035,0.,0.035,0.034,0.,0.034,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
892,0.037,0.,0.037,0.037,0.,0.037,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
896,0.036,0.,0.036,0.037,0.,0.037,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
900,0.036,0.,0.036,0.035,0.003,0.031,0.036,0.,0.036,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
904,0.035,0.,0.035,0.036,0.,0.036,0.038,0.,0.038,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
908,0.035,0.,0.035,0.037,0.,0.037,0.037,0.,0.037,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
912,0.037,0.,0.037,0.036,0.,0.036,0.035,0.,0.035,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
916,0.037,0.,0.037,0.037,0.,0.037,0.036,0.,0.036,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
920,0.035,0.,0.035,0.034,0.,0.034,0.037,0.,0.037,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
924,0.035,0.,0.035,0.035,0.,0.035,0.035,0.,0.035,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
928,0.036,0.,0.036,0.035,0.,0.035,0.035,0.,0.035,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.,0.,0.
932,0.034,0.,0.034,0.033,0.,0.033,0.034,0.,0.034,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
936,0.036,0.,0.036,0.036,0.,0.036,0.035,0.,0.035,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
940,0.038,0.,0.038,0.036,0.,0.036,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
944,0.034,0.,0.034,0.036,0.,0.036,0.035,0.,0.035,0.034,0.,0.034,0.,0.,0.,0.,0.,0.,0.,0.,0.
948,0.034,0.,0.034,0.036,0.,0.036,0.034,0.,0.034,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
952,0.035,0.,0.035,0.037,0.,0.037,0.037,0.,0.037,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
956,0.039,0.,0.039,0.037,0.,0.037,0.038,0.,0.038,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
960,0.036,0.,0.036,0.036,0.,0.036,0.038,0.,0.038,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.,0.,0.
964,0.036,0.,0.036,0.035,0.,0.035,0.036,0.,0.036,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
968,0.037,0.,0.037,0.038,0.,0.038,0.036,0.,0.036,0.039,0.,0.039,0.,0.,0.,0.,0.,0.,0.,0.,0.
972,0.037,0.,0.037,0.037,0.,0.037,0.039,0.,0.039,0.037,0.,0.037,0.,0.,0.,0.,0.,0.,0.,0.,0.
976,0.04,0.,0.04,0.038,0.,0.038,0.036,0.,0.036,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
980,0.039,0.,0.039,0.038,0.,0.038,0.038,0.,0.038,0.036,0.,0.036,0.,0.,0.,0.,0.,0.,0.,0.,0.
984,0.039,0.,0.039,0.038,0.,0.038,0.039,0.,0.039,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
988,0.038,0.,0.038,0.04,0.,0.04,0.04,0.,0.04,0.042,0.,0.042,0.,0.,0.,0.,0.,0.,0.,0.,0.
992,0.04,0.,0.04,0.043,0.,0.043,0.039,0.,0.038,0.039,0.,0.039,0.,0.,0.,0.,0.,0.,0.,0.,0.
996,0.039,0.,0.039,0.038,0.,0.038,0.041,0.,0.041,0.038,0.,0.038,0.,0.,0.,0.,0.,0.,0.,0.,0.
1000,0.039,0.,0.039,0.039,0.,0.039,0.038,0.,0.038,0.04,0.,0.04,0.,0.,0.,0.,0.,0.,0.,0.,0.
1100,0.049,0.,0.049,0.048,0.,0.048,0.047,0.,0.047,0.046,0.,0.046,0.,0.,0.,0.,0.,0.,0.,0.,0.
1200,0.054,0.,0.054,0.054,0.,0.054,0.054,0.,0.054,0.057,0.,0.057,0.,0.,0.,0.,0.,0.,0.,0.,0.
1300,0.063,0.,0.063,0.067,0.,0.067,0.068,0.,0.068,0.064,0.,0.064,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1400,0.074,0.,0.074,0.072,0.,0.072,0.071,0.,0.071,0.072,0.,0.072,0.,0.,0.,0.,0.,0.,0.,0.,0.
1500,0.086,0.,0.086,0.085,0.,0.085,0.089,0.,0.089,0.092,0.,0.092,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1600,0.099,0.,0.099,0.102,0.,0.102,0.099,0.,0.099,0.094,0.003,0.09,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1700,0.102,0.,0.102,0.106,0.,0.106,0.107,0.,0.107,0.108,0.,0.108,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
1800,0.119,0.,0.119,0.117,0.,0.117,0.118,0.,0.118,0.115,0.,0.115,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001
1900,0.132,0.,0.132,0.127,0.,0.127,0.129,0.,0.129,0.126,0.,0.126,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.
2000,0.143,0.,0.143,0.146,0.,0.146,0.146,0.,0.146,0.143,0.,0.143,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2100,0.153,0.,0.153,0.15,0.,0.15,0.153,0.,0.153,0.149,0.,0.149,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2200,0.175,0.,0.175,0.169,0.003,0.165,0.165,0.,0.165,0.168,0.,0.168,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2300,0.179,0.,0.179,0.183,0.,0.183,0.184,0.,0.184,0.185,0.,0.185,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2400,0.203,0.,0.203,0.2,0.003,0.196,0.194,0.,0.194,0.194,0.,0.194,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2500,0.22,0.,0.22,0.214,0.,0.214,0.227,0.,0.227,0.22,0.,0.22,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2600,0.239,0.,0.239,0.243,0.,0.243,0.245,0.,0.245,0.237,0.,0.237,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2700,0.287,0.,0.287,0.286,0.,0.286,0.289,0.,0.289,0.291,0.,0.291,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2800,0.314,0.003,0.31,0.31,0.,0.31,0.308,0.,0.308,0.306,0.,0.306,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2900,0.324,0.,0.324,0.322,0.,0.322,0.315,0.,0.315,0.308,0.,0.308,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3000,0.307,0.,0.307,0.305,0.,0.305,0.324,0.,0.324,0.326,0.,0.326,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3100,0.339,0.,0.339,0.326,0.,0.326,0.335,0.,0.335,0.32,0.,0.32,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3200,0.352,0.,0.352,0.348,0.,0.348,0.344,0.,0.344,0.341,0.,0.341,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3300,0.367,0.,0.367,0.373,0.,0.373,0.36,0.,0.36,0.368,0.,0.368,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3400,0.406,0.,0.406,0.404,0.,0.403,0.391,0.,0.391,0.399,0.,0.399,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3500,0.406,0.,0.406,0.411,0.,0.411,0.415,0.,0.415,0.432,0.,0.432,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3600,0.454,0.,0.454,0.441,0.,0.441,0.434,0.,0.434,0.449,0.,0.449,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3700,0.481,0.,0.481,0.472,0.,0.472,0.46,0.,0.46,0.452,0.,0.452,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3800,0.489,0.,0.489,0.483,0.,0.483,0.483,0.,0.483,0.495,0.,0.495,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3900,0.525,0.003,0.521,0.528,0.,0.528,0.553,0.,0.553,0.529,0.,0.529,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
4000,0.564,0.,0.564,0.539,0.,0.539,0.541,0.,0.541,0.542,0.,0.542,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
4100,0.561,0.,0.561,0.568,0.,0.568,0.581,0.,0.581,0.565,0.,0.564,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4200,0.604,0.,0.604,0.623,0.,0.623,0.623,0.,0.623,0.605,0.,0.605,0.002,0.,0.002,0.002,0.,0.002,0.001,0.,0.001
4300,0.609,0.,0.609,0.615,0.,0.615,0.602,0.,0.602,0.611,0.,0.611,0.002,0.,0.002,0.002,0.,0.002,0.001,0.,0.001
4400,0.643,0.,0.643,0.635,0.,0.635,0.669,0.,0.669,0.65,0.,0.65,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
4500,0.679,0.003,0.675,0.679,0.,0.679,0.714,0.,0.714,0.714,0.,0.714,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4600,0.734,0.,0.734,0.743,0.,0.743,0.748,0.,0.748,0.737,0.,0.737,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4700,0.764,0.003,0.76,0.769,0.,0.769,0.769,0.,0.769,0.775,0.,0.775,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4800,0.814,0.,0.814,0.813,0.,0.813,0.805,0.,0.805,0.815,0.,0.815,0.002,0.,0.002,0.001,0.,0.001,0.002,0.,0.002
4900,0.858,0.,0.858,0.82,0.,0.82,0.808,0.003,0.803,0.795,0.,0.795,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
5000,0.856,0.003,0.852,0.819,0.,0.818,0.834,0.003,0.83,0.856,0.,0.856,0.002,0.,0.002,0.002,0.,0.002,0.001,0.,0.001
5500,1.066,0.,1.066,1.073,0.,1.073,1.076,0.,1.076,1.077,0.003,1.073,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
6000,1.182,0.,1.182,1.189,0.,1.189,1.218,0.,1.218,1.208,0.,1.208,0.003,0.,0.003,0.002,0.,0.002,0.004,0.003,0.
6500,1.6,0.,1.6,1.442,0.004,1.438,1.443,0.,1.443,1.429,0.,1.429,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002
7000,1.625,0.,1.625,1.663,0.,1.663,1.698,0.,1.698,1.672,0.,1.672,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
7500,1.888,0.,1.888,1.908,0.,1.908,1.895,0.,1.895,1.969,0.,1.968,0.003,0.,0.003,0.003,0.,0.003,0.002,0.,0.002
8000,2.251,0.,2.251,2.313,0.003,2.309,2.22,0.008,2.212,2.12,0.,2.12,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
8500,2.421,0.,2.421,2.412,0.003,2.408,2.473,0.,2.473,2.397,0.,2.397,0.004,0.,0.004,0.003,0.,0.003,0.003,0.,0.003
9000,2.801,0.,2.801,2.887,0.,2.886,2.754,0.,2.754,2.676,0.,2.676,0.004,0.,0.004,0.003,0.,0.003,0.003,0.,0.003
9500,2.982,0.,2.982,3.058,0.,3.058,3.086,0.,3.085,3.413,0.,3.413,0.004,0.,0.004,0.004,0.,0.004,0.004,0.,0.004
10000,3.433,0.,3.433,3.551,0.,3.542,3.39,0.,3.39,3.378,0.,3.377,0.004,0.003,0.,0.004,0.,0.004,0.004,0.,0.004
