param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
67,0.003,0.,0.003,0.42,0.,0.42
68,0.003,0.,0.003,0.433,0.,0.433
69,0.004,0.,0.004,0.472,0.,0.472
70,0.004,0.,0.004,0.486,0.,0.486
71,0.004,0.,0.004,0.493,0.,0.493
72,0.004,0.,0.004,0.494,0.,0.494
73,0.004,0.,0.004,0.507,0.,0.507
74,0.004,0.,0.004,0.523,0.,0.523
75,0.004,0.,0.003,0.538,0.,0.538
76,0.004,0.,0.004,0.565,0.,0.565
77,0.004,0.,0.004,0.588,0.,0.587
78,0.004,0.,0.004,0.596,0.,0.596
79,0.004,0.,0.004,0.594,0.,0.594
80,0.004,0.,0.004,0.632,0.001,0.63
81,0.004,0.,0.004,0.634,0.,0.634
82,0.006,0.,0.006,0.785,0.,0.784
83,0.004,0.,0.004,0.728,0.,0.728
84,0.004,0.,0.004,0.731,0.,0.731
85,0.004,0.,0.004,0.723,0.,0.723
86,0.004,0.,0.004,0.743,0.,0.743
87,0.004,0.,0.004,0.758,0.,0.758
88,0.004,0.,0.004,0.813,0.,0.813
89,0.004,0.,0.004,0.83,0.,0.83
90,0.004,0.,0.004,0.828,0.,0.828
91,0.004,0.,0.004,0.848,0.,0.848
92,0.005,0.,0.005,0.886,0.,0.886
93,0.005,0.,0.005,0.949,0.,0.949
94,0.005,0.,0.005,0.922,0.,0.922
95,0.005,0.,0.005,0.94,0.,0.94
96,0.005,0.,0.005,0.964,0.,0.964
97,0.005,0.,0.005,1.038,0.,1.038
98,0.005,0.,0.005,1.024,0.,1.024
99,0.005,0.,0.005,1.045,0.,1.044
100,0.005,0.,0.005,1.062,0.,1.062
110,0.006,0.,0.006,1.464,0.011,1.452
120,0.006,0.,0.006,1.651,0.005,1.645
130,0.006,0.,0.006,2.089,0.002,2.084
140,0.007,0.,0.007,2.519,0.001,2.517
150,0.008,0.,0.008,2.987,0.006,2.98
160,0.008,0.,0.008,3.539,0.,3.539
170,0.009,0.,0.009,4.15,0.,4.15
180,0.009,0.,0.009,4.772,0.004,4.768
190,0.01,0.,0.01,5.644,0.,5.642
200,0.01,0.,0.01,6.499,0.008,6.49
210,0.01,0.,0.01,7.516,0.,7.514
220,0.011,0.,0.01,8.297,0.,8.296
230,0.011,0.,0.011,9.5,0.001,9.498
240,0.013,0.,0.013,10.562,0.002,10.559
250,0.012,0.,0.012,11.889,0.01,11.877
260,0.013,0.,0.013,13.18,0.003,13.175
270,0.013,0.,0.013,14.623,0.,14.622
280,0.014,0.,0.014,16.297,0.005,16.29
290,0.014,0.,0.014,17.721,0.,17.72
300,0.014,0.,0.014,19.767,0.004,19.758
350,0.017,0.,0.017,30.77,0.,30.768
400,0.019,0.,0.019,44.958,0.013,44.939
450,0.022,0.001,0.021,62.783,0.018,62.76
500,0.025,0.,0.025,84.936,0.006,84.923
