param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
42,0.047,0.,0.047,0.048,0.,0.048,0.,0.,0.,0.027,0.,0.027,0.018,0.,0.018,0.017,0.,0.017,0.027,0.,0.027,0.,0.,0.
43,0.05,0.,0.05,0.049,0.,0.049,0.,0.,0.,0.028,0.,0.028,0.02,0.,0.02,0.018,0.,0.018,0.029,0.,0.029,0.,0.,0.
44,0.068,0.,0.068,0.061,0.,0.061,0.,0.,0.,0.045,0.,0.045,0.022,0.,0.022,0.033,0.,0.033,0.026,0.,0.026,0.,0.,0.
45,0.054,0.,0.054,0.05,0.003,0.046,0.002,0.,0.002,0.029,0.,0.029,0.021,0.,0.021,0.021,0.003,0.018,0.027,0.,0.027,0.,0.,0.
46,0.072,0.,0.072,0.052,0.,0.052,0.,0.,0.,0.031,0.,0.031,0.039,0.,0.039,0.021,0.,0.021,0.029,0.,0.029,0.,0.,0.
47,0.138,0.,0.138,0.068,0.,0.068,0.,0.,0.,0.033,0.,0.033,0.103,0.,0.103,0.023,0.,0.023,0.043,0.,0.043,0.,0.,0.
48,0.061,0.,0.061,0.145,0.,0.144,0.,0.,0.,0.031,0.,0.031,0.029,0.,0.029,0.028,0.,0.028,0.115,0.,0.115,0.,0.,0.
49,0.084,0.,0.084,0.071,0.,0.071,0.,0.,0.,0.033,0.,0.033,0.049,0.,0.049,0.026,0.,0.026,0.043,0.,0.042,0.,0.,0.
50,0.06,0.,0.059,0.062,0.,0.062,0.,0.,0.,0.033,0.,0.033,0.025,0.,0.025,0.026,0.,0.026,0.034,0.,0.034,0.,0.,0.
51,0.065,0.,0.065,0.089,0.,0.089,0.,0.,0.,0.035,0.,0.035,0.029,0.,0.029,0.027,0.,0.027,0.061,0.,0.061,0.,0.,0.
52,0.066,0.,0.066,0.065,0.,0.065,0.,0.,0.,0.037,0.,0.037,0.028,0.,0.028,0.027,0.,0.027,0.036,0.,0.036,0.,0.,0.
53,0.07,0.,0.07,0.068,0.,0.068,0.,0.,0.,0.04,0.,0.04,0.028,0.,0.028,0.029,0.,0.029,0.037,0.,0.037,0.,0.,0.
54,0.085,0.,0.085,0.083,0.,0.083,0.,0.,0.,0.053,0.,0.053,0.03,0.,0.03,0.03,0.,0.03,0.051,0.,0.051,0.,0.,0.
55,0.089,0.,0.089,0.074,0.,0.074,0.,0.,0.,0.042,0.,0.042,0.045,0.,0.045,0.03,0.,0.03,0.042,0.,0.042,0.,0.,0.
56,0.157,0.,0.157,0.167,0.,0.167,0.,0.,0.,0.044,0.,0.044,0.111,0.,0.111,0.108,0.,0.108,0.057,0.,0.057,0.,0.,0.
57,0.083,0.,0.083,0.079,0.,0.079,0.,0.,0.,0.047,0.,0.047,0.034,0.,0.034,0.035,0.,0.035,0.043,0.,0.043,0.,0.,0.
58,0.109,0.,0.109,0.108,0.,0.108,0.,0.,0.,0.07,0.,0.07,0.037,0.,0.037,0.034,0.,0.034,0.072,0.,0.072,0.,0.,0.
59,0.083,0.,0.083,0.082,0.,0.082,0.,0.,0.,0.047,0.,0.047,0.034,0.,0.034,0.034,0.,0.034,0.046,0.,0.046,0.,0.,0.
60,0.103,0.,0.103,0.085,0.,0.085,0.,0.,0.,0.048,0.,0.048,0.053,0.,0.053,0.035,0.,0.035,0.048,0.,0.048,0.,0.,0.
61,0.091,0.,0.091,0.103,0.,0.103,0.,0.,0.,0.052,0.,0.052,0.037,0.,0.037,0.037,0.,0.037,0.063,0.,0.063,0.,0.,0.
62,0.099,0.,0.099,0.096,0.,0.096,0.,0.,0.,0.057,0.,0.057,0.04,0.,0.04,0.038,0.,0.038,0.056,0.,0.056,0.,0.,0.
63,0.095,0.,0.095,0.098,0.,0.098,0.,0.,0.,0.053,0.,0.053,0.04,0.,0.04,0.044,0.,0.044,0.052,0.,0.052,0.,0.,0.
64,0.096,0.,0.096,0.102,0.,0.102,0.,0.,0.,0.053,0.,0.053,0.041,0.,0.041,0.042,0.,0.042,0.057,0.,0.057,0.,0.,0.
65,0.099,0.,0.099,0.104,0.,0.104,0.,0.,0.,0.054,0.,0.054,0.043,0.,0.043,0.042,0.,0.042,0.06,0.,0.06,0.,0.,0.
66,0.104,0.,0.104,0.118,0.,0.118,0.001,0.,0.001,0.058,0.,0.058,0.044,0.,0.044,0.047,0.,0.047,0.065,0.,0.065,0.005,0.,0.005
67,0.109,0.,0.109,0.109,0.,0.109,0.,0.,0.,0.062,0.,0.062,0.045,0.,0.045,0.045,0.,0.045,0.062,0.,0.062,0.,0.,0.
68,0.113,0.,0.113,0.11,0.,0.11,0.,0.,0.,0.065,0.,0.065,0.046,0.,0.046,0.047,0.,0.047,0.06,0.,0.06,0.,0.,0.
69,0.121,0.,0.121,0.112,0.,0.112,0.,0.,0.,0.07,0.,0.07,0.048,0.,0.048,0.048,0.,0.048,0.061,0.,0.061,0.,0.,0.
70,0.116,0.,0.116,0.115,0.,0.115,0.003,0.,0.003,0.064,0.,0.064,0.047,0.,0.047,0.05,0.,0.05,0.062,0.,0.062,0.,0.,0.
71,0.125,0.,0.125,0.118,0.,0.118,0.001,0.,0.001,0.068,0.,0.068,0.055,0.,0.055,0.051,0.,0.051,0.065,0.,0.065,0.001,0.,0.001
72,0.126,0.,0.126,0.119,0.,0.119,0.,0.,0.,0.07,0.,0.07,0.054,0.,0.054,0.052,0.,0.052,0.065,0.,0.065,0.001,0.,0.001
73,0.131,0.,0.131,0.13,0.,0.13,0.,0.,0.,0.07,0.,0.07,0.058,0.,0.058,0.058,0.,0.058,0.07,0.,0.07,0.,0.,0.
74,0.134,0.,0.134,0.136,0.,0.136,0.,0.,0.,0.071,0.,0.071,0.061,0.,0.061,0.058,0.,0.058,0.075,0.,0.075,0.002,0.,0.002
75,0.143,0.,0.143,0.14,0.,0.14,0.,0.,0.,0.076,0.,0.076,0.065,0.,0.065,0.059,0.,0.059,0.079,0.,0.079,0.001,0.,0.001
76,0.156,0.,0.156,0.136,0.003,0.133,0.001,0.,0.001,0.092,0.,0.092,0.062,0.,0.062,0.061,0.003,0.057,0.073,0.,0.073,0.,0.,0.
77,0.164,0.,0.164,0.143,0.,0.143,0.,0.,0.,0.093,0.,0.093,0.069,0.,0.069,0.06,0.,0.06,0.081,0.,0.081,0.001,0.,0.001
78,0.153,0.,0.153,0.153,0.,0.153,0.001,0.,0.001,0.083,0.,0.083,0.067,0.,0.067,0.066,0.,0.066,0.085,0.,0.085,0.,0.,0.
79,0.153,0.,0.153,0.149,0.,0.149,0.001,0.,0.001,0.082,0.,0.082,0.069,0.,0.069,0.066,0.,0.066,0.08,0.,0.08,0.,0.,0.
80,0.154,0.,0.154,0.151,0.,0.151,0.001,0.,0.001,0.084,0.,0.084,0.067,0.,0.067,0.067,0.,0.067,0.081,0.,0.081,0.,0.,0.
81,0.164,0.,0.164,0.168,0.,0.168,0.001,0.,0.001,0.087,0.,0.087,0.075,0.,0.075,0.074,0.,0.074,0.092,0.,0.092,0.001,0.,0.001
82,0.162,0.,0.162,0.162,0.,0.162,0.001,0.,0.001,0.088,0.,0.088,0.071,0.,0.071,0.072,0.,0.072,0.088,0.,0.088,0.001,0.,0.001
83,0.171,0.,0.171,0.166,0.,0.166,0.001,0.,0.001,0.088,0.,0.088,0.081,0.,0.081,0.077,0.,0.077,0.086,0.,0.086,0.001,0.,0.001
84,0.175,0.,0.175,0.174,0.,0.174,0.001,0.,0.001,0.094,0.,0.094,0.078,0.,0.078,0.075,0.,0.075,0.096,0.,0.096,0.001,0.,0.001
85,0.175,0.,0.175,0.171,0.003,0.167,0.002,0.,0.002,0.096,0.,0.096,0.076,0.,0.076,0.076,0.,0.076,0.092,0.003,0.088,0.001,0.,0.001
86,0.179,0.,0.179,0.182,0.,0.182,0.001,0.,0.001,0.096,0.,0.096,0.081,0.,0.081,0.081,0.,0.081,0.099,0.,0.099,0.001,0.,0.001
87,0.187,0.003,0.183,0.184,0.004,0.18,0.001,0.,0.001,0.097,0.,0.097,0.088,0.003,0.084,0.078,0.,0.078,0.104,0.003,0.1,0.001,0.,0.001
88,0.191,0.,0.191,0.186,0.004,0.181,0.001,0.,0.001,0.104,0.,0.104,0.085,0.,0.085,0.083,0.,0.083,0.1,0.004,0.096,0.001,0.,0.001
89,0.185,0.,0.185,0.188,0.,0.188,0.001,0.,0.001,0.097,0.,0.097,0.086,0.,0.086,0.085,0.,0.085,0.1,0.,0.1,0.001,0.,0.001
90,0.197,0.,0.197,0.2,0.,0.2,0.001,0.,0.001,0.108,0.,0.108,0.086,0.,0.086,0.09,0.,0.09,0.107,0.,0.107,0.001,0.,0.001
91,0.202,0.,0.202,0.202,0.,0.202,0.001,0.,0.001,0.107,0.,0.107,0.092,0.,0.092,0.092,0.,0.092,0.108,0.,0.108,0.001,0.,0.001
92,0.198,0.,0.198,0.206,0.,0.206,0.001,0.,0.001,0.107,0.,0.107,0.089,0.,0.089,0.09,0.,0.09,0.113,0.,0.113,0.001,0.,0.001
93,0.217,0.,0.217,0.215,0.,0.215,0.001,0.,0.001,0.122,0.,0.122,0.092,0.,0.092,0.091,0.,0.091,0.121,0.,0.121,0.001,0.,0.001
94,0.23,0.,0.23,0.212,0.,0.212,0.001,0.,0.001,0.127,0.,0.127,0.1,0.,0.1,0.096,0.,0.096,0.114,0.,0.114,0.001,0.,0.001
95,0.215,0.,0.215,0.205,0.,0.205,0.001,0.,0.001,0.12,0.,0.12,0.093,0.,0.093,0.089,0.,0.089,0.11,0.,0.11,0.004,0.,0.004
96,0.21,0.,0.21,0.213,0.003,0.209,0.001,0.,0.001,0.115,0.,0.115,0.091,0.,0.091,0.092,0.003,0.088,0.118,0.,0.118,0.001,0.,0.001
97,0.221,0.,0.221,0.228,0.,0.228,0.001,0.,0.001,0.118,0.,0.118,0.099,0.,0.099,0.099,0.,0.099,0.126,0.,0.126,0.001,0.,0.001
98,0.225,0.,0.224,0.228,0.,0.228,0.001,0.,0.001,0.122,0.,0.122,0.099,0.,0.099,0.095,0.,0.095,0.131,0.,0.131,0.001,0.,0.001
99,0.231,0.,0.231,0.23,0.,0.23,0.001,0.,0.001,0.128,0.,0.128,0.1,0.,0.1,0.098,0.,0.098,0.13,0.,0.13,0.001,0.,0.001
100,0.261,0.,0.261,0.269,0.004,0.265,0.005,0.,0.005,0.144,0.,0.144,0.112,0.,0.112,0.115,0.,0.115,0.147,0.,0.147,0.005,0.004,0.001
110,0.284,0.,0.284,0.284,0.,0.284,0.001,0.,0.001,0.159,0.,0.159,0.122,0.,0.122,0.119,0.,0.119,0.161,0.,0.161,0.001,0.,0.001
120,0.339,0.,0.339,0.333,0.,0.333,0.001,0.,0.001,0.187,0.,0.187,0.148,0.,0.148,0.145,0.,0.145,0.185,0.,0.185,0.001,0.,0.001
130,0.414,0.,0.414,0.391,0.,0.391,0.002,0.,0.002,0.238,0.,0.238,0.172,0.,0.172,0.165,0.,0.165,0.223,0.,0.223,0.002,0.,0.002
140,0.452,0.,0.452,0.453,0.003,0.449,0.002,0.,0.002,0.249,0.,0.249,0.199,0.,0.199,0.191,0.,0.191,0.258,0.003,0.254,0.001,0.,0.001
150,0.644,0.,0.644,0.635,0.,0.635,0.002,0.,0.002,0.403,0.,0.403,0.237,0.,0.237,0.229,0.,0.229,0.402,0.,0.402,0.002,0.,0.002
160,0.601,0.,0.601,0.596,0.004,0.592,0.002,0.,0.002,0.326,0.,0.326,0.271,0.,0.271,0.267,0.,0.267,0.325,0.003,0.322,0.002,0.,0.002
170,0.684,0.003,0.68,0.716,0.004,0.712,0.002,0.,0.002,0.38,0.003,0.376,0.3,0.,0.3,0.325,0.,0.325,0.387,0.003,0.383,0.002,0.,0.002
180,0.766,0.003,0.762,0.791,0.004,0.787,0.008,0.,0.008,0.423,0.,0.422,0.333,0.003,0.329,0.332,0.003,0.328,0.455,0.,0.455,0.002,0.,0.002
190,0.864,0.,0.864,0.861,0.,0.861,0.003,0.,0.003,0.485,0.,0.485,0.374,0.,0.374,0.37,0.,0.369,0.486,0.,0.485,0.003,0.,0.003
200,1.221,0.011,1.209,1.188,0.003,1.185,0.003,0.,0.003,0.669,0.011,0.657,0.548,0.,0.548,0.503,0.,0.503,0.68,0.003,0.677,0.003,0.,0.003
210,1.003,0.,1.003,1.08,0.003,1.076,0.003,0.,0.003,0.577,0.,0.577,0.42,0.,0.42,0.424,0.,0.424,0.65,0.003,0.646,0.003,0.,0.003
220,1.133,0.,1.133,1.108,0.011,1.096,0.004,0.,0.004,0.653,0.,0.653,0.474,0.,0.474,0.456,0.003,0.453,0.646,0.008,0.638,0.003,0.,0.003
230,1.202,0.007,1.194,1.208,0.004,1.204,0.003,0.,0.003,0.694,0.003,0.69,0.502,0.003,0.498,0.491,0.,0.491,0.711,0.003,0.707,0.003,0.,0.003
240,1.375,0.,1.374,1.377,0.,1.377,0.003,0.,0.003,0.763,0.,0.763,0.606,0.,0.606,0.583,0.,0.582,0.789,0.,0.789,0.003,0.,0.003
250,1.586,0.003,1.582,1.563,0.,1.562,0.004,0.,0.004,0.934,0.,0.933,0.647,0.003,0.643,0.648,0.,0.648,0.909,0.,0.909,0.004,0.,0.004
260,1.616,0.,1.616,1.632,0.,1.632,0.004,0.,0.004,0.924,0.,0.924,0.685,0.,0.685,0.676,0.,0.676,0.949,0.,0.949,0.004,0.,0.004
270,1.712,0.,1.712,1.705,0.,1.705,0.006,0.,0.006,1.,0.,1.,0.703,0.,0.703,0.684,0.,0.683,1.012,0.,1.012,0.006,0.,0.006
280,1.813,0.,1.813,1.835,0.,1.835,0.005,0.,0.005,1.062,0.,1.062,0.743,0.,0.743,0.723,0.,0.723,1.105,0.,1.105,0.004,0.,0.004
290,2.025,0.,2.025,2.086,0.,2.086,0.005,0.,0.005,1.148,0.,1.148,0.87,0.,0.87,0.874,0.,0.874,1.204,0.,1.204,0.005,0.,0.005
300,2.171,0.004,2.167,2.152,0.007,2.144,0.006,0.,0.006,1.286,0.004,1.281,0.878,0.,0.878,0.819,0.,0.819,1.326,0.007,1.318,0.005,0.,0.005
310,2.283,0.003,2.279,2.294,0.,2.294,0.005,0.,0.005,1.365,0.,1.365,0.91,0.003,0.906,0.884,0.,0.884,1.402,0.,1.402,0.005,0.,0.005
320,2.424,0.003,2.42,2.467,0.02,2.447,0.005,0.,0.005,1.441,0.,1.441,0.974,0.003,0.97,0.966,0.003,0.961,1.493,0.016,1.477,0.006,0.,0.006
330,2.678,0.,2.678,2.721,0.008,2.713,0.006,0.,0.006,1.552,0.,1.552,1.118,0.,1.118,1.106,0.,1.106,1.607,0.007,1.599,0.006,0.,0.006
340,2.787,0.,2.786,2.82,0.,2.82,0.006,0.,0.006,1.676,0.,1.676,1.101,0.,1.101,1.072,0.,1.071,1.739,0.,1.739,0.007,0.,0.007
350,3.098,0.019,3.077,3.095,0.003,3.09,0.007,0.,0.007,1.812,0.012,1.8,1.276,0.007,1.268,1.256,0.,1.256,1.828,0.003,1.824,0.008,0.,0.008
360,3.139,0.,3.139,3.236,0.003,3.232,0.007,0.,0.007,1.91,0.,1.91,1.217,0.,1.217,1.244,0.003,1.24,1.982,0.,1.982,0.007,0.,0.007
370,3.511,0.,3.51,3.526,0.,3.525,0.007,0.,0.007,2.075,0.,2.075,1.425,0.,1.425,1.411,0.,1.411,2.105,0.,2.104,0.007,0.,0.007
380,3.538,0.003,3.534,3.659,0.,3.658,0.007,0.,0.007,2.152,0.003,2.148,1.376,0.,1.376,1.357,0.,1.357,2.29,0.,2.29,0.009,0.,0.009
390,3.848,0.,3.847,3.922,0.,3.918,0.008,0.,0.008,2.311,0.,2.311,1.524,0.,1.524,1.519,0.,1.517,2.39,0.,2.389,0.009,0.,0.009
400,4.082,0.008,4.074,4.08,0.019,4.06,0.012,0.,0.012,2.511,0.007,2.503,1.557,0.,1.556,1.523,0.003,1.519,2.545,0.015,2.528,0.011,0.,0.011
