param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
146,0,146,295,3,146,,,,,,,,,,0.079,0.,0.079,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.075,0.,0.075,,,,,,
147,1,49,301,7,147,0.048,0.,0.048,0.049,0.,0.049,,,,0.06,0.,0.06,,,,,,
147,2,21,309,15,147,0.031,0.,0.031,0.031,0.,0.031,,,,0.05,0.,0.05,,,,,,
148,0,148,299,3,148,0.073,0.,0.073,,,,,,,0.079,0.,0.079,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.074,0.,0.074,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.076,0.,0.076,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.064,0.,0.064,,,,,,
150,3,10,331,31,150,0.02,0.,0.02,0.019,0.,0.019,0.336,0.,0.336,0.042,0.,0.042,0.077,0.,0.077,0.034,0.,0.034
151,0,151,305,3,151,0.075,0.,0.075,0.083,0.,0.083,,,,0.079,0.,0.078,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.08,0.,0.08,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.079,0.,0.079,,,,,,
153,1,51,313,7,153,0.052,0.,0.052,0.053,0.,0.053,,,,0.073,0.,0.073,,,,,,
154,0,154,311,3,154,0.076,0.,0.076,,,,,,,0.089,0.,0.089,,,,,,
154,2,22,323,15,154,0.033,0.,0.033,0.033,0.,0.033,,,,0.054,0.,0.054,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.088,0.,0.088,,,,,,
155,4,5,373,63,155,0.013,0.,0.013,0.014,0.,0.014,0.315,0.,0.315,0.037,0.,0.036,0.062,0.,0.062,0.02,0.,0.02
156,0,156,315,3,156,,,,,,,,,,0.098,0.,0.098,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.076,0.,0.076,,,,,,
157,0,157,317,3,157,0.082,0.,0.082,0.083,0.,0.083,,,,0.091,0.,0.09,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.09,0.,0.09,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.095,0.,0.095,,,,,,
159,1,53,325,7,159,0.056,0.,0.056,0.058,0.,0.058,,,,0.078,0.,0.078,,,,,,
160,0,160,323,3,160,0.085,0.,0.085,,,,,,,0.103,0.,0.103,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.096,0.001,0.095,0.157,0.,0.157,,,
161,2,23,337,15,161,0.035,0.,0.035,0.036,0.,0.036,,,,0.056,0.,0.056,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.093,0.,0.092,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.081,0.,0.081,,,,,,
163,0,163,329,3,163,0.088,0.,0.088,0.178,0.,0.178,,,,0.103,0.,0.103,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.096,0.,0.095,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.093,0.,0.093,,,,,,
165,1,55,337,7,165,0.061,0.,0.06,0.063,0.,0.063,,,,0.082,0.,0.082,,,,,,
165,3,11,361,31,165,0.024,0.,0.024,0.023,0.,0.023,0.386,0.,0.385,0.047,0.,0.047,0.17,0.,0.17,0.024,0.,0.024
166,0,166,335,3,166,0.09,0.,0.09,,,,,,,0.093,0.,0.093,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.094,0.,0.094,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.099,0.001,0.097,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.083,0.,0.083,,,,,,
168,2,24,351,15,168,0.039,0.,0.039,0.039,0.,0.039,,,,0.068,0.,0.068,,,,,,
169,0,169,341,3,169,0.093,0.001,0.092,0.103,0.,0.103,,,,0.117,0.,0.117,,,,,,
170,0,170,343,3,170,0.093,0.,0.093,,,,,,,,,,,,,0.093,0.,0.093
171,0,171,345,3,171,,,,0.098,0.,0.098,,,,,,,,,,,,
171,1,57,349,7,171,0.063,0.,0.062,0.07,0.,0.07,,,,0.082,0.,0.081,0.149,0.,0.149,0.066,0.,0.066
175,2,25,365,15,175,0.042,0.,0.042,0.048,0.,0.048,,,,0.068,0.,0.068,0.124,0.,0.123,,,
180,3,12,391,31,180,0.03,0.,0.03,0.027,0.,0.027,0.502,0.003,0.499,0.061,0.,0.061,0.117,0.,0.117,0.026,0.,0.026
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.05,0.,0.05
186,4,6,435,63,186,0.018,0.,0.018,0.024,0.,0.024,,,,0.054,0.,0.053,,,,0.019,0.,0.019
189,5,3,505,127,189,0.013,0.,0.013,0.012,0.,0.012,,,,0.053,0.,0.053,0.076,0.,0.076,0.013,0.,0.013
193,0,193,389,3,193,,,,,,,,,,,,,0.223,0.,0.222,,,
195,3,13,421,31,195,,,,0.033,0.,0.033,0.594,0.,0.594,,,,0.124,0.,0.124,0.031,0.,0.031
197,0,197,397,3,197,,,,,,,,,,0.133,0.,0.133,,,,,,
199,0,199,401,3,199,0.134,0.,0.134,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.132,0.,0.132,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.134,0.,0.133
204,1,68,415,7,204,,,,,,,,,,0.127,0.,0.127,,,,0.094,0.,0.092
207,1,69,421,7,207,0.093,0.001,0.091,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.102,0.,0.102,,,,,,
210,3,14,451,31,210,,,,0.04,0.,0.04,0.758,0.,0.757,,,,0.199,0.,0.199,0.035,0.,0.035
213,1,71,433,7,213,,,,,,,,,,,,,0.211,0.001,0.21,,,
216,1,72,439,7,216,,,,0.104,0.,0.104,,,,,,,,,,,,
217,2,31,449,15,217,0.063,0.,0.063,,,,,,,,,,0.183,0.,0.183,,,
217,4,7,497,63,217,,,,,,,0.766,0.,0.766,0.064,0.,0.063,0.116,0.,0.116,0.026,0.,0.026
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.078,0.,0.078
225,0,225,453,3,225,,,,,,,,,,0.175,0.,0.175,0.288,0.,0.288,,,
225,3,15,481,31,225,,,,0.042,0.,0.042,0.913,0.004,0.907,0.091,0.,0.091,0.184,0.,0.184,0.045,0.,0.045
228,0,228,459,3,228,0.171,0.,0.171,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.168,0.,0.168,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.073,0.,0.073,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.153,0.,0.153,,,,0.126,0.,0.126
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.179,0.,0.179
240,3,16,511,31,240,0.045,0.,0.045,0.053,0.,0.053,0.979,0.002,0.976,,,,0.177,0.,0.177,0.053,0.,0.053
243,1,81,493,7,243,0.133,0.,0.133,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.146,0.,0.146,,,,,,
248,4,8,559,63,248,0.029,0.,0.029,,,,,,,0.09,0.,0.09,,,,0.031,0.,0.031
252,5,4,631,127,252,0.019,0.,0.019,0.022,0.,0.022,,,,0.092,0.,0.092,0.12,0.,0.12,0.022,0.,0.022
253,0,253,509,3,253,,,,,,,,,,0.225,0.,0.225,,,,,,
254,6,2,763,255,254,0.015,0.,0.015,0.013,0.,0.013,,,,0.078,0.,0.078,0.106,0.,0.106,0.014,0.,0.014
255,1,85,517,7,255,,,,,,,,,,,,,0.294,0.,0.294,,,
255,3,17,541,31,255,,,,0.052,0.,0.052,1.183,0.002,1.181,,,,0.192,0.,0.192,0.051,0.,0.051
255,7,1,1021,511,255,0.015,0.,0.015,0.011,0.,0.011,0.483,0.,0.483,0.088,0.,0.088,0.114,0.,0.114,0.012,0.,0.012
257,0,257,517,3,257,0.216,0.001,0.214,,,,,,,,,,0.377,0.,0.377,,,
258,0,258,519,3,258,,,,0.212,0.,0.212,,,,,,,,,,,,
259,2,37,533,15,259,0.09,0.,0.089,,,,,,,,,,0.256,0.001,0.255,,,
261,1,87,529,7,261,,,,0.155,0.,0.155,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.107,0.,0.107
270,1,90,547,7,270,,,,,,,,,,0.207,0.,0.207,,,,0.163,0.,0.163
270,3,18,571,31,270,,,,0.111,0.,0.111,,,,0.136,0.,0.136,0.213,0.,0.212,0.11,0.,0.11
279,1,93,565,7,279,0.171,0.001,0.17,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.038,0.,0.038,,,,0.109,0.,0.109,0.173,0.,0.173,,,
280,2,40,575,15,280,,,,,,,,,,0.182,0.,0.182,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.293,0.,0.293,,,,,,
283,0,283,569,3,283,0.315,0.01,0.305,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.09,0.,0.09,,,,,,,0.232,0.,0.231,0.064,0.,0.064
286,0,286,575,3,286,0.269,0.,0.268,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.276,0.,0.275,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.111,0.,0.111,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.329,0.014,0.314,,,,,,
300,3,20,631,31,300,0.068,0.,0.068,0.087,0.,0.087,,,,,,,0.264,0.,0.263,0.1,0.,0.1
301,2,43,617,15,301,0.117,0.,0.116,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.274,0.,0.272,,,,,,
306,1,102,619,7,306,,,,0.213,0.,0.213,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.347,0.,0.347,,,,,,
310,4,10,683,63,310,0.045,0.,0.045,0.05,0.,0.05,,,,0.128,0.,0.128,,,,,,
315,0,315,633,3,315,0.322,0.001,0.321,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.222,0.001,0.221,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.236,0.,0.236,,,,,,
315,3,21,661,31,315,,,,0.075,0.,0.075,,,,0.17,0.,0.17,0.289,0.,0.288,0.097,0.,0.097
315,5,5,757,127,315,0.027,0.,0.027,0.027,0.,0.027,,,,0.121,0.,0.121,,,,0.031,0.,0.031
316,0,316,635,3,316,,,,0.337,0.,0.337,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.09,0.,0.09,,,,,,,0.321,0.002,0.319,0.09,0.,0.09
336,1,112,679,7,336,,,,,,,,,,0.303,0.,0.302,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.477,0.,0.476,,,,,,
341,4,11,745,63,341,0.053,0.,0.053,,,,,,,0.162,0.,0.162,,,,,,
342,0,342,687,3,342,,,,0.383,0.,0.383,,,,,,,,,,,,
343,2,49,701,15,343,0.145,0.,0.145,0.152,0.,0.152,,,,0.268,0.,0.267,,,,,,
345,3,23,721,31,345,,,,0.095,0.,0.094,,,,,,,0.349,0.001,0.347,0.099,0.,0.099
350,2,50,715,15,350,,,,,,,,,,0.291,0.,0.291,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.29,0.001,0.289,,,,,,
360,3,24,751,31,360,,,,0.159,0.,0.159,,,,,,,0.372,0.003,0.368,0.16,0.,0.16
364,2,52,743,15,364,,,,,,,,,,0.304,0.001,0.303,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.311,0.,0.31,,,,,,
372,4,12,807,63,372,0.058,0.,0.058,0.063,0.,0.063,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.142,0.,0.142,,,,,,,0.392,0.,0.392,0.138,0.,0.137
378,2,54,771,15,378,,,,,,,,,,0.302,0.,0.302,,,,,,
378,5,6,883,127,378,0.038,0.,0.038,,,,,,,0.165,0.,0.164,,,,0.043,0.,0.043
381,6,3,1017,255,381,,,,0.031,0.,0.031,,,,,,,0.205,0.,0.205,0.027,0.,0.027
385,0,385,773,3,385,,,,,,,,,,,,,0.765,0.,0.765,,,
385,2,55,785,15,385,,,,,,,,,,0.326,0.,0.326,0.512,0.,0.511,,,
390,3,26,811,31,390,,,,0.115,0.001,0.114,,,,,,,0.413,0.002,0.411,0.125,0.,0.125
392,2,56,799,15,392,,,,,,,,,,0.376,0.,0.376,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.369,0.,0.369,,,,,,
403,4,13,869,63,403,0.068,0.,0.068,,,,,,,,,,0.345,0.,0.345,,,
405,3,27,841,31,405,,,,0.125,0.,0.125,,,,,,,,,,0.131,0.,0.13
406,2,58,827,15,406,,,,,,,,,,0.426,0.,0.425,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.36,0.001,0.359,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.397,0.,0.397,,,,,,
420,3,28,871,31,420,,,,0.135,0.,0.135,,,,,,,,,,0.136,0.,0.136
427,0,427,857,3,427,,,,0.568,0.,0.567,,,,,,,,,,,,
427,2,61,869,15,427,0.229,0.,0.228,0.236,0.,0.236,,,,0.412,0.,0.412,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.428,0.,0.428,,,,,,
434,4,14,931,63,434,0.081,0.,0.08,0.084,0.,0.084,,,,0.266,0.,0.266,,,,0.091,0.001,0.09
435,3,29,901,31,435,,,,0.145,0.,0.145,,,,,,,,,,0.15,0.001,0.148
441,2,63,897,15,441,,,,,,,,,,0.501,0.,0.501,,,,,,
441,5,7,1009,127,441,0.049,0.,0.049,,,,,,,0.23,0.,0.23,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.432,0.,0.431,,,,,,
450,3,30,931,31,450,,,,0.154,0.,0.153,,,,,,,,,,0.175,0.,0.175
455,2,65,925,15,455,,,,,,,,,,0.502,0.,0.501,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.566,0.,0.566,,,,,,
465,3,31,961,31,465,,,,0.164,0.,0.164,,,,,,,,,,0.195,0.,0.195
465,4,15,993,63,465,0.094,0.,0.093,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.509,0.001,0.508,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.559,0.004,0.554,,,,,,
480,3,32,991,31,480,,,,0.169,0.,0.168,,,,,,,,,,0.198,0.,0.198
483,2,69,981,15,483,,,,,,,,,,0.611,0.,0.611,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.597,0.,0.597,,,,,,
495,3,33,1021,31,495,,,,0.194,0.002,0.191,,,,,,,,,,0.22,0.,0.22
496,4,16,1055,63,496,0.102,0.,0.102,0.109,0.001,0.107,,,,,,,,,,0.121,0.,0.121
497,2,71,1009,15,497,,,,,,,,,,0.547,0.,0.547,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.586,0.,0.585,,,,,,
504,5,8,1135,127,504,0.064,0.,0.064,,,,,,,0.305,0.,0.305,,,,,,
505,0,505,1013,3,505,,,,,,,,,,0.924,0.,0.924,,,,,,
508,0,508,1019,3,508,0.786,0.,0.785,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.041,0.,0.041,,,,,,,0.326,0.,0.326,,,
510,3,34,1051,31,510,,,,0.208,0.,0.208,,,,,,,,,,0.216,0.,0.216
511,2,73,1037,15,511,,,,0.353,0.,0.353,,,,,,,0.884,0.,0.884,,,
511,8,1,2045,1023,511,0.031,0.,0.031,0.022,0.,0.022,,,,0.332,0.,0.332,0.324,0.,0.323,0.025,0.,0.025
512,0,512,1027,3,512,,,,0.813,0.002,0.811,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,1.372,0.007,1.364,,,
525,3,35,1081,31,525,,,,0.217,0.001,0.215,,,,,,,,,,0.238,0.002,0.235
527,4,17,1117,63,527,0.117,0.,0.117,0.123,0.,0.123,,,,0.404,0.003,0.4,,,,,,
540,3,36,1111,31,540,,,,0.226,0.,0.226,,,,,,,,,,0.238,0.,0.238
541,0,541,1085,3,541,,,,,,,,,,,,,,,,0.867,0.001,0.866
555,3,37,1141,31,555,,,,0.236,0.,0.236,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.135,0.,0.135,,,,,,,,,,,,
565,0,565,1133,3,565,1.189,0.001,1.187,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.496,0.005,0.491,0.094,0.,0.094
570,3,38,1171,31,570,,,,0.251,0.,0.25,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,1.588,0.014,1.572,,,,,,
589,4,19,1241,63,589,0.149,0.,0.149,0.152,0.,0.152,,,,0.499,0.006,0.493,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.354,0.,1.353,,,,,,
593,0,593,1189,3,593,1.114,0.004,1.109,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.169,0.,0.169,,,,,,,,,,,,
651,4,21,1365,63,651,0.183,0.,0.183,0.193,0.,0.193,,,,0.652,0.,0.652,,,,,,
674,0,674,1351,3,674,,,,,,,,,,1.741,0.,1.74,,,,,,
677,0,677,1357,3,677,1.394,0.001,1.392,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.2,0.,0.2,,,,,,,,,,,,
683,0,683,1369,3,683,,,,1.447,0.003,1.443,,,,,,,,,,,,
693,5,11,1513,127,693,0.114,0.,0.114,0.12,0.,0.12,,,,0.655,0.001,0.653,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,2.922,0.003,2.918,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,1.949,0.003,1.946
819,5,13,1765,127,819,,,,,,,,,,,,,0.967,0.002,0.965,0.179,0.,0.179
1008,5,16,2143,127,1008,0.225,0.,0.225,0.246,0.,0.246,,,,1.448,0.,1.448,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,4.085,0.041,4.043,,,,,,
1016,0,1016,2035,3,1016,3.157,0.002,3.154,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.077,0.,0.077,0.046,0.,0.046,,,,1.439,0.,1.439,0.929,0.002,0.926,0.059,0.,0.059
1024,0,1024,2051,3,1024,,,,3.234,0.,3.234,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,5.126,0.008,5.117,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.296,0.,0.296
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,3.405,0.,3.405
1323,5,21,2773,127,1323,0.377,0.,0.377,0.413,0.,0.412,,,,3.395,0.009,3.385,,,,,,
1365,0,1365,2733,3,1365,,,,5.757,0.003,5.754,,,,,,,,,,,,
