param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
94,0.025,0.,0.025,0.01,0.,0.01,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
95,0.024,0.,0.024,0.009,0.,0.009,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
96,0.026,0.,0.026,0.011,0.,0.011,0.014,0.,0.014,0.014,0.,0.014,0.001,0.,0.001
97,0.026,0.,0.026,0.01,0.,0.01,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
98,0.028,0.,0.028,0.011,0.,0.011,0.015,0.,0.015,0.015,0.,0.015,0.002,0.,0.002
99,0.027,0.,0.027,0.011,0.,0.011,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001
100,0.034,0.011,0.023,0.014,0.,0.013,0.019,0.01,0.009,0.019,0.01,0.009,0.002,0.002,0.
110,0.033,0.,0.033,0.014,0.,0.014,0.017,0.,0.017,0.017,0.,0.017,0.001,0.,0.001
120,0.039,0.,0.039,0.018,0.,0.018,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
130,0.045,0.,0.045,0.022,0.,0.022,0.022,0.,0.022,0.022,0.,0.022,0.001,0.,0.001
140,0.052,0.,0.052,0.026,0.,0.026,0.025,0.,0.025,0.025,0.,0.025,0.001,0.,0.001
150,0.12,0.008,0.111,0.031,0.,0.031,0.088,0.008,0.08,0.088,0.008,0.08,0.002,0.,0.002
160,0.072,0.,0.072,0.036,0.,0.036,0.034,0.,0.034,0.034,0.,0.034,0.002,0.,0.002
170,0.074,0.,0.074,0.042,0.,0.042,0.031,0.,0.031,0.031,0.,0.031,0.002,0.,0.002
180,0.088,0.,0.088,0.05,0.,0.05,0.036,0.,0.036,0.036,0.,0.036,0.002,0.,0.002
190,0.107,0.,0.107,0.061,0.,0.061,0.044,0.,0.044,0.044,0.,0.044,0.002,0.,0.002
200,0.111,0.,0.111,0.068,0.,0.068,0.042,0.,0.042,0.042,0.,0.042,0.002,0.,0.002
210,0.124,0.,0.124,0.079,0.,0.079,0.044,0.,0.044,0.044,0.,0.044,0.002,0.,0.002
220,0.138,0.,0.138,0.091,0.,0.091,0.045,0.,0.045,0.045,0.,0.045,0.002,0.,0.002
230,0.148,0.,0.148,0.098,0.,0.098,0.048,0.,0.048,0.048,0.,0.048,0.002,0.,0.002
240,0.164,0.,0.164,0.112,0.,0.112,0.051,0.,0.051,0.051,0.,0.051,0.003,0.,0.003
250,0.204,0.003,0.2,0.143,0.003,0.139,0.061,0.,0.061,0.061,0.,0.06,0.004,0.,0.004
260,0.205,0.,0.205,0.144,0.,0.144,0.06,0.,0.06,0.06,0.,0.06,0.003,0.,0.003
270,0.217,0.,0.217,0.152,0.,0.152,0.064,0.,0.064,0.064,0.,0.064,0.003,0.,0.003
280,0.243,0.,0.243,0.169,0.,0.169,0.072,0.,0.072,0.072,0.,0.072,0.004,0.,0.004
290,0.261,0.,0.261,0.184,0.,0.184,0.075,0.,0.075,0.075,0.,0.075,0.004,0.,0.004
300,0.311,0.,0.31,0.218,0.,0.218,0.092,0.,0.091,0.092,0.,0.091,0.018,0.,0.018
310,0.305,0.,0.305,0.225,0.,0.225,0.078,0.,0.078,0.078,0.,0.078,0.004,0.,0.004
320,0.332,0.,0.331,0.246,0.,0.246,0.084,0.,0.084,0.084,0.,0.084,0.004,0.,0.004
330,0.36,0.,0.36,0.265,0.,0.265,0.093,0.,0.093,0.093,0.,0.093,0.004,0.,0.004
340,0.383,0.,0.383,0.288,0.,0.288,0.094,0.,0.094,0.094,0.,0.094,0.004,0.,0.004
350,0.458,0.,0.458,0.352,0.,0.352,0.106,0.,0.106,0.106,0.,0.106,0.004,0.,0.004
360,0.46,0.,0.46,0.35,0.,0.35,0.108,0.,0.108,0.108,0.,0.108,0.004,0.,0.004
370,0.493,0.007,0.485,0.375,0.,0.375,0.116,0.007,0.108,0.116,0.007,0.108,0.004,0.,0.004
380,0.525,0.,0.525,0.409,0.,0.409,0.114,0.,0.114,0.114,0.,0.114,0.004,0.,0.004
390,0.561,0.,0.561,0.442,0.,0.442,0.118,0.,0.118,0.118,0.,0.118,0.005,0.,0.005
400,0.641,0.,0.641,0.51,0.,0.51,0.13,0.,0.13,0.13,0.,0.13,0.004,0.,0.004
500,1.112,0.,1.112,0.927,0.,0.927,0.184,0.,0.184,0.184,0.,0.184,0.007,0.,0.007
600,1.845,0.003,1.841,1.577,0.003,1.573,0.266,0.,0.266,0.266,0.,0.266,0.007,0.,0.007
700,2.843,0.007,2.835,2.502,0.003,2.498,0.339,0.004,0.335,0.339,0.004,0.335,0.01,0.,0.01
800,4.273,0.02,4.253,3.798,0.02,3.777,0.474,0.,0.474,0.474,0.,0.474,0.01,0.,0.01
900,6.076,0.003,6.072,5.563,0.003,5.558,0.511,0.,0.511,0.511,0.,0.511,0.019,0.,0.019
1000,8.405,0.036,8.366,7.751,0.032,7.716,0.652,0.004,0.648,0.652,0.004,0.648,0.012,0.,0.012
