param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
350,0.461,0.,0.461,0.328,0.,0.328,0.133,0.,0.133,0.133,0.,0.133,0.002,0.,0.002
360,0.51,0.,0.51,0.359,0.,0.359,0.15,0.,0.15,0.15,0.,0.15,0.002,0.,0.002
370,0.526,0.,0.526,0.385,0.,0.385,0.139,0.,0.139,0.139,0.,0.139,0.002,0.,0.002
380,0.573,0.,0.573,0.42,0.,0.42,0.151,0.,0.151,0.151,0.,0.151,0.002,0.,0.002
390,0.646,0.,0.646,0.447,0.,0.447,0.198,0.,0.198,0.198,0.,0.198,0.002,0.,0.002
400,0.653,0.007,0.645,0.495,0.,0.495,0.157,0.007,0.149,0.157,0.007,0.149,0.003,0.,0.003
500,1.16,0.,1.16,0.915,0.,0.915,0.243,0.,0.243,0.243,0.,0.243,0.003,0.,0.003
600,1.908,0.,1.908,1.586,0.,1.586,0.32,0.,0.32,0.32,0.,0.32,0.004,0.,0.004
700,2.885,0.003,2.881,2.456,0.003,2.452,0.428,0.,0.428,0.428,0.,0.428,0.005,0.,0.005
800,4.189,0.,4.189,3.643,0.,3.643,0.544,0.,0.544,0.544,0.,0.544,0.005,0.,0.005
900,5.794,0.,5.793,5.145,0.,5.144,0.647,0.,0.647,0.647,0.,0.647,0.007,0.,0.007
1000,7.702,0.004,7.697,6.942,0.004,6.937,0.758,0.,0.758,0.758,0.,0.758,0.007,0.,0.007
