param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
146,0,146,295,3,146,,,,,,,,,,0.081,0.,0.081,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.082,0.,0.081,,,,,,
147,1,49,301,7,147,0.047,0.,0.047,0.047,0.,0.047,,,,0.068,0.,0.067,,,,,,
147,2,21,309,15,147,0.03,0.,0.03,0.03,0.,0.03,,,,0.057,0.,0.057,,,,,,
148,0,148,299,3,148,0.075,0.,0.075,,,,,,,0.083,0.,0.083,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.085,0.,0.085,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.087,0.,0.086,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.072,0.,0.072,,,,,,
150,3,10,331,31,150,0.019,0.,0.019,0.019,0.,0.019,0.201,0.,0.201,0.045,0.,0.045,0.091,0.,0.09,0.037,0.,0.037
151,0,151,305,3,151,0.081,0.,0.081,0.08,0.,0.08,,,,0.088,0.,0.088,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.083,0.,0.083,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.086,0.,0.086,,,,,,
153,1,51,313,7,153,0.051,0.,0.051,0.05,0.,0.05,,,,0.074,0.,0.074,,,,,,
154,0,154,311,3,154,0.077,0.,0.077,,,,,,,0.087,0.,0.087,,,,,,
154,2,22,323,15,154,0.031,0.,0.031,0.033,0.,0.033,,,,0.06,0.,0.06,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.091,0.,0.091,,,,,,
155,4,5,373,63,155,0.013,0.,0.013,0.012,0.,0.012,0.205,0.001,0.203,0.041,0.,0.041,0.075,0.,0.075,0.028,0.,0.028
156,0,156,315,3,156,,,,,,,,,,0.09,0.,0.09,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.076,0.,0.076,,,,,,
157,0,157,317,3,157,0.081,0.,0.081,0.087,0.,0.087,,,,0.102,0.,0.102,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.099,0.,0.099,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.102,0.,0.102,,,,,,
159,1,53,325,7,159,0.056,0.,0.056,0.058,0.,0.058,,,,0.098,0.,0.098,,,,,,
160,0,160,323,3,160,0.088,0.,0.088,,,,,,,0.105,0.,0.105,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.113,0.,0.113,0.176,0.,0.176,,,
161,2,23,337,15,161,0.035,0.,0.035,0.035,0.,0.035,,,,0.062,0.,0.062,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.105,0.,0.105,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.093,0.,0.093,,,,,,
163,0,163,329,3,163,0.094,0.,0.094,0.09,0.,0.089,,,,0.104,0.,0.104,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.103,0.,0.103,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.099,0.,0.099,,,,,,
165,1,55,337,7,165,0.06,0.,0.06,0.062,0.,0.062,,,,0.092,0.,0.092,,,,,,
165,3,11,361,31,165,0.022,0.,0.022,0.023,0.,0.023,0.24,0.,0.239,0.054,0.,0.054,0.101,0.,0.101,0.048,0.,0.048
166,0,166,335,3,166,0.091,0.,0.091,,,,,,,0.104,0.,0.104,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.101,0.,0.101,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.106,0.,0.105,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.088,0.,0.088,,,,,,
168,2,24,351,15,168,0.037,0.,0.037,0.037,0.,0.037,,,,0.075,0.,0.075,,,,,,
169,0,169,341,3,169,0.095,0.,0.095,0.097,0.,0.097,,,,0.108,0.,0.107,,,,,,
170,0,170,343,3,170,0.09,0.,0.09,,,,,,,,,,,,,0.169,0.,0.169
171,0,171,345,3,171,,,,0.093,0.,0.093,,,,,,,,,,,,
171,1,57,349,7,171,0.066,0.,0.066,0.068,0.,0.068,,,,0.09,0.,0.09,0.171,0.,0.171,0.131,0.,0.13
175,2,25,365,15,175,0.041,0.,0.04,0.041,0.,0.041,,,,0.071,0.,0.071,0.145,0.,0.145,,,
180,3,12,391,31,180,0.026,0.,0.026,0.027,0.,0.027,0.277,0.,0.277,0.177,0.,0.177,0.129,0.,0.128,0.054,0.,0.054
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.099,0.,0.099
186,4,6,435,63,186,0.017,0.,0.017,0.023,0.,0.023,,,,0.058,0.,0.058,,,,0.037,0.,0.037
189,5,3,505,127,189,0.012,0.,0.012,0.011,0.,0.011,,,,0.049,0.,0.049,0.088,0.001,0.087,0.024,0.,0.024
193,0,193,389,3,193,,,,,,,,,,,,,0.239,0.,0.238,,,
195,3,13,421,31,195,,,,0.032,0.,0.032,0.327,0.,0.326,,,,0.141,0.,0.141,0.065,0.,0.065
197,0,197,397,3,197,,,,,,,,,,0.136,0.,0.136,,,,,,
199,0,199,401,3,199,0.122,0.,0.122,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.123,0.,0.123,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.235,0.,0.234
204,1,68,415,7,204,,,,,,,,,,0.128,0.,0.128,,,,0.182,0.,0.182
207,1,69,421,7,207,0.09,0.,0.09,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.101,0.,0.101,,,,,,
210,3,14,451,31,210,,,,0.038,0.,0.038,0.388,0.001,0.387,,,,0.161,0.,0.161,0.073,0.,0.073
213,1,71,433,7,213,,,,,,,,,,,,,0.261,0.,0.261,,,
216,1,72,439,7,216,,,,0.108,0.,0.108,,,,,,,,,,,,
217,2,31,449,15,217,0.065,0.,0.065,,,,,,,,,,0.205,0.,0.205,,,
217,4,7,497,63,217,,,,,,,0.386,0.,0.385,0.069,0.,0.069,0.131,0.001,0.13,0.05,0.,0.05
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.137,0.,0.137
225,0,225,453,3,225,,,,,,,,,,0.195,0.,0.195,0.317,0.001,0.315,,,
225,3,15,481,31,225,,,,0.04,0.,0.04,0.471,0.,0.471,0.091,0.,0.091,0.18,0.,0.18,0.083,0.,0.083
228,0,228,459,3,228,0.159,0.,0.159,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.16,0.,0.159,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.07,0.,0.07,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.174,0.,0.174,,,,0.246,0.,0.245
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.315,0.001,0.314
240,3,16,511,31,240,0.044,0.001,0.043,0.047,0.,0.047,0.516,0.,0.515,,,,0.208,0.,0.207,0.094,0.,0.094
243,1,81,493,7,243,0.126,0.,0.126,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.139,0.,0.139,,,,,,
248,4,8,559,63,248,0.029,0.,0.029,,,,,,,0.11,0.,0.11,,,,0.057,0.,0.057
252,5,4,631,127,252,0.019,0.,0.019,0.021,0.,0.021,,,,0.077,0.,0.076,0.138,0.,0.138,0.042,0.,0.042
253,0,253,509,3,253,,,,,,,,,,0.227,0.,0.227,,,,,,
254,6,2,763,255,254,0.015,0.,0.015,0.013,0.,0.013,,,,0.084,0.,0.084,0.129,0.,0.129,0.028,0.,0.028
255,1,85,517,7,255,,,,,,,,,,,,,0.355,0.,0.355,,,
255,3,17,541,31,255,,,,0.051,0.,0.051,0.587,0.002,0.584,,,,0.225,0.001,0.224,0.105,0.,0.104
255,7,1,1021,511,255,0.015,0.,0.015,0.013,0.,0.013,0.309,0.,0.308,0.087,0.,0.087,0.128,0.,0.128,0.023,0.,0.023
257,0,257,517,3,257,0.201,0.,0.201,,,,,,,,,,0.427,0.,0.427,,,
258,0,258,519,3,258,,,,0.198,0.,0.198,,,,,,,,,,,,
259,2,37,533,15,259,0.092,0.001,0.091,,,,,,,,,,0.303,0.,0.303,,,
261,1,87,529,7,261,,,,0.148,0.,0.148,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.193,0.,0.193
270,1,90,547,7,270,,,,,,,,,,0.209,0.002,0.206,,,,0.309,0.,0.309
270,3,18,571,31,270,,,,0.058,0.,0.058,,,,0.147,0.,0.147,0.244,0.001,0.243,0.119,0.,0.118
279,1,93,565,7,279,0.165,0.,0.164,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.036,0.,0.036,,,,0.112,0.,0.112,0.202,0.,0.201,,,
280,2,40,575,15,280,,,,,,,,,,0.174,0.,0.174,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.282,0.,0.282,,,,,,
283,0,283,569,3,283,0.296,0.006,0.289,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.064,0.,0.064,,,,,,,0.263,0.,0.262,0.133,0.,0.132
286,0,286,575,3,286,0.247,0.,0.247,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.245,0.,0.245,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.107,0.,0.106,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.388,0.007,0.38,,,,,,
300,3,20,631,31,300,0.066,0.,0.066,0.071,0.,0.07,,,,,,,0.291,0.,0.29,0.146,0.,0.146
301,2,43,617,15,301,0.115,0.,0.114,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.261,0.,0.261,,,,,,
306,1,102,619,7,306,,,,0.203,0.,0.202,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.334,0.,0.334,,,,,,
310,4,10,683,63,310,0.042,0.,0.042,0.042,0.,0.042,,,,0.121,0.,0.121,,,,,,
315,0,315,633,3,315,0.317,0.001,0.315,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.221,0.,0.22,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.217,0.,0.217,,,,,,
315,3,21,661,31,315,,,,0.076,0.,0.076,,,,0.188,0.,0.188,0.316,0.,0.316,0.157,0.,0.157
315,5,5,757,127,315,0.027,0.,0.027,0.028,0.,0.028,,,,0.118,0.,0.118,,,,0.064,0.,0.063
316,0,316,635,3,316,,,,0.306,0.001,0.304,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.085,0.,0.085,,,,,,,0.344,0.,0.343,0.17,0.,0.169
336,1,112,679,7,336,,,,,,,,,,0.323,0.,0.322,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.479,0.,0.479,,,,,,
341,4,11,745,63,341,0.049,0.,0.049,,,,,,,0.155,0.,0.155,,,,,,
342,0,342,687,3,342,,,,0.373,0.,0.373,,,,,,,,,,,,
343,2,49,701,15,343,0.147,0.,0.147,0.147,0.,0.147,,,,0.27,0.,0.27,,,,,,
345,3,23,721,31,345,,,,0.103,0.,0.103,,,,,,,0.387,0.,0.387,0.183,0.001,0.182
350,2,50,715,15,350,,,,,,,,,,0.263,0.,0.263,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.28,0.,0.28,,,,,,
360,3,24,751,31,360,,,,0.101,0.,0.101,,,,,,,0.42,0.,0.42,0.193,0.,0.192
364,2,52,743,15,364,,,,,,,,,,0.315,0.,0.315,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.315,0.,0.315,,,,,,
372,4,12,807,63,372,0.058,0.,0.058,0.066,0.,0.066,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.119,0.,0.118,,,,,,,0.459,0.,0.458,0.209,0.,0.209
378,2,54,771,15,378,,,,,,,,,,0.304,0.,0.304,,,,,,
378,5,6,883,127,378,0.038,0.,0.038,,,,,,,0.148,0.,0.148,,,,0.082,0.,0.082
381,6,3,1017,255,381,,,,0.031,0.,0.031,,,,,,,0.237,0.,0.237,0.055,0.,0.055
385,0,385,773,3,385,,,,,,,,,,,,,0.864,0.,0.864,,,
385,2,55,785,15,385,,,,,,,,,,0.341,0.,0.341,0.601,0.,0.601,,,
390,3,26,811,31,390,,,,0.123,0.,0.123,,,,,,,0.459,0.,0.459,0.226,0.,0.225
392,2,56,799,15,392,,,,,,,,,,0.325,0.,0.325,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.326,0.,0.326,,,,,,
403,4,13,869,63,403,0.069,0.,0.069,,,,,,,,,,0.39,0.,0.39,,,
405,3,27,841,31,405,,,,0.127,0.,0.127,,,,,,,,,,0.243,0.,0.243
406,2,58,827,15,406,,,,,,,,,,0.352,0.,0.352,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.39,0.,0.39,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.394,0.,0.394,,,,,,
420,3,28,871,31,420,,,,0.149,0.,0.148,,,,,,,,,,0.262,0.001,0.26
427,0,427,857,3,427,,,,0.548,0.,0.548,,,,,,,,,,,,
427,2,61,869,15,427,0.226,0.,0.225,0.224,0.,0.224,,,,0.382,0.,0.382,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.393,0.,0.393,,,,,,
434,4,14,931,63,434,0.077,0.,0.077,0.087,0.,0.087,,,,0.259,0.,0.259,,,,0.177,0.,0.177
435,3,29,901,31,435,,,,0.148,0.,0.148,,,,,,,,,,0.279,0.001,0.278
441,2,63,897,15,441,,,,,,,,,,0.406,0.,0.406,,,,,,
441,5,7,1009,127,441,0.051,0.,0.051,,,,,,,0.194,0.,0.194,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.43,0.,0.43,,,,,,
450,3,30,931,31,450,,,,0.153,0.,0.152,,,,,,,,,,0.308,0.,0.308
455,2,65,925,15,455,,,,,,,,,,0.483,0.,0.483,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.482,0.,0.482,,,,,,
465,3,31,961,31,465,,,,0.159,0.001,0.158,,,,,,,,,,0.329,0.001,0.327
465,4,15,993,63,465,0.09,0.,0.089,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.509,0.003,0.505,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.528,0.,0.528,,,,,,
480,3,32,991,31,480,,,,0.169,0.,0.169,,,,,,,,,,0.346,0.,0.345
483,2,69,981,15,483,,,,,,,,,,0.51,0.,0.509,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.489,0.,0.489,,,,,,
495,3,33,1021,31,495,,,,0.179,0.,0.179,,,,,,,,,,0.363,0.,0.363
496,4,16,1055,63,496,0.101,0.,0.101,0.105,0.,0.105,,,,,,,,,,0.226,0.,0.226
497,2,71,1009,15,497,,,,,,,,,,0.554,0.,0.554,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.572,0.,0.572,,,,,,
504,5,8,1135,127,504,0.065,0.001,0.064,,,,,,,0.24,0.,0.24,,,,,,
505,0,505,1013,3,505,,,,,,,,,,0.895,0.005,0.888,,,,,,
508,0,508,1019,3,508,0.76,0.,0.76,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.04,0.,0.04,,,,,,,0.386,0.,0.386,,,
510,3,34,1051,31,510,,,,0.188,0.,0.187,,,,,,,,,,0.398,0.,0.398
511,2,73,1037,15,511,,,,0.344,0.,0.344,,,,,,,1.001,0.,1.001,,,
511,8,1,2045,1023,511,0.032,0.,0.032,0.024,0.,0.024,,,,0.238,0.,0.237,0.373,0.,0.373,0.045,0.,0.045
512,0,512,1027,3,512,,,,0.772,0.001,0.77,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,1.524,0.,1.523,,,
525,3,35,1081,31,525,,,,0.204,0.001,0.202,,,,,,,,,,0.429,0.,0.429
527,4,17,1117,63,527,0.115,0.,0.115,0.123,0.,0.123,,,,0.387,0.001,0.386,,,,,,
540,3,36,1111,31,540,,,,0.232,0.,0.232,,,,,,,,,,0.464,0.,0.464
541,0,541,1085,3,541,,,,,,,,,,,,,,,,1.526,0.,1.526
555,3,37,1141,31,555,,,,0.242,0.001,0.241,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.14,0.,0.14,,,,,,,,,,,,
565,0,565,1133,3,565,0.979,0.005,0.973,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.56,0.001,0.558,0.168,0.,0.168
570,3,38,1171,31,570,,,,0.259,0.,0.258,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,1.168,0.009,1.158,,,,,,
589,4,19,1241,63,589,0.141,0.,0.141,0.145,0.,0.145,,,,0.398,0.,0.398,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.291,0.011,1.28,,,,,,
593,0,593,1189,3,593,1.053,0.,1.052,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.154,0.,0.154,,,,,,,,,,,,
651,4,21,1365,63,651,0.172,0.,0.172,0.172,0.,0.172,,,,0.478,0.,0.478,,,,,,
674,0,674,1351,3,674,,,,,,,,,,1.651,0.,1.651,,,,,,
677,0,677,1357,3,677,1.3,0.,1.3,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.187,0.,0.187,,,,,,,,,,,,
683,0,683,1369,3,683,,,,1.334,0.,1.334,,,,,,,,,,,,
693,5,11,1513,127,693,0.117,0.,0.117,0.115,0.,0.114,,,,0.474,0.,0.474,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,3.258,0.001,3.255,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,3.422,0.002,3.417
819,5,13,1765,127,819,,,,,,,,,,,,,1.077,0.,1.077,0.342,0.,0.342
1008,5,16,2143,127,1008,0.243,0.,0.243,0.231,0.,0.23,,,,0.869,0.,0.869,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,3.622,0.023,3.598,,,,,,
1016,0,1016,2035,3,1016,2.988,0.004,2.983,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.067,0.,0.067,0.053,0.,0.053,,,,0.713,0.003,0.71,0.928,0.,0.928,0.099,0.,0.099
1024,0,1024,2051,3,1024,,,,3.05,0.002,3.047,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,5.802,0.008,5.794,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.573,0.003,0.569
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,5.964,0.005,5.957
1323,5,21,2773,127,1323,0.414,0.,0.414,0.394,0.,0.393,,,,1.439,0.004,1.435,,,,,,
1365,0,1365,2733,3,1365,,,,5.429,0.016,5.412,,,,,,,,,,,,
