param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
360,0.315,0.,0.315,0.249,0.,0.249,0.065,0.,0.065,0.065,0.,0.065,0.003,0.,0.003
370,0.343,0.003,0.339,0.275,0.003,0.271,0.067,0.,0.067,0.067,0.,0.067,0.003,0.,0.003
380,0.387,0.,0.387,0.296,0.,0.295,0.09,0.,0.09,0.09,0.,0.09,0.003,0.,0.003
390,0.399,0.003,0.395,0.318,0.,0.318,0.08,0.003,0.076,0.08,0.003,0.076,0.002,0.,0.002
400,0.415,0.003,0.411,0.338,0.002,0.335,0.077,0.001,0.076,0.077,0.001,0.076,0.003,0.,0.003
500,0.748,0.,0.748,0.631,0.,0.631,0.116,0.,0.116,0.116,0.,0.116,0.004,0.,0.004
600,1.275,0.,1.275,1.105,0.,1.105,0.169,0.,0.169,0.169,0.,0.169,0.004,0.,0.004
700,1.911,0.003,1.907,1.679,0.003,1.675,0.23,0.,0.23,0.23,0.,0.23,0.005,0.,0.005
800,2.735,0.,2.735,2.451,0.,2.451,0.283,0.,0.283,0.283,0.,0.283,0.006,0.,0.006
900,3.855,0.003,3.851,3.504,0.003,3.5,0.35,0.,0.35,0.35,0.,0.35,0.007,0.,0.007
1000,5.125,0.,5.125,4.689,0.,4.689,0.434,0.,0.434,0.434,0.,0.434,0.008,0.,0.008
